X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2
-16.9093,2.15507,9.76575,0.2375,-0.709601,-5.2747,9.76575,0.2411,-11.0559,12.1762,9.76575,0.2447
-16.9095,2.15509,9.76575,0.2376,-0.709617,-5.27482,9.76575,0.2412,-11.0559,12.1763,9.76575,0.2448
-16.9096,2.15511,9.76575,0.2377,-0.709633,-5.27494,9.76575,0.2413,-11.056,12.1764,9.76575,0.2449
-16.9097,2.15512,9.76575,0.2378,-0.70965,-5.27506,9.76575,0.2414,-11.0561,12.1765,9.76575,0.245
-16.9098,2.15514,9.76575,0.2379,-0.709666,-5.27518,9.76575,0.2415,-11.0562,12.1766,9.76575,0.2451
-16.9099,2.15515,9.76575,0.238,-0.709682,-5.2753,9.76575,0.2416,-11.0563,12.1767,9.76575,0.2452
-16.9101,2.15517,9.76575,0.2381,-0.709698,-5.27542,9.76575,0.2417,-11.0563,12.1767,9.76575,0.2453
-16.9102,2.15518,9.76575,0.2382,-0.709714,-5.27555,9.76575,0.2418,-11.0564,12.1768,9.76575,0.2454
-16.9103,2.1552,9.76575,0.2383,-0.709731,-5.27567,9.76575,0.2419,-11.0565,12.1769,9.76575,0.2455
-16.9104,2.15521,9.76575,0.2384,-0.709747,-5.27579,9.76575,0.242,-11.0566,12.177,9.76575,0.2456
-16.9105,2.15523,9.76575,0.2385,-0.709763,-5.27591,9.76575,0.2421,-11.0567,12.1771,9.76575,0.2457
-16.9107,2.15524,9.76575,0.2386,-0.709779,-5.27603,9.76575,0.2422,-11.0568,12.1772,9.76575,0.2458
-16.9108,2.15526,9.76575,0.2387,-0.709796,-5.27615,9.76575,0.2423,-11.0568,12.1773,9.76575,0.2459
-16.9109,2.15527,9.76575,0.2388,-0.709812,-5.27627,9.76575,0.2424,-11.0569,12.1774,9.76575,0.246
-16.911,2.15529,9.76575,0.2389,-0.709828,-5.27639,9.76575,0.2425,-11.057,12.1775,9.76575,0.2461
-16.9111,2.15531,9.76575,0.239,-0.709844,-5.27651,9.76575,0.2426,-11.0571,12.1776,9.76575,0.2462
-16.9113,2.15532,9.76575,0.2391,-0.709861,-5.27663,9.76575,0.2427,-11.0572,12.1776,9.76575,0.2463
-16.9114,2.15534,9.76575,0.2392,-0.709877,-5.27675,9.76575,0.2428,-11.0572,12.1777,9.76575,0.2464
-16.9115,2.15535,9.76575,0.2393,-0.709893,-5.27687,9.76575,0.2429,-11.0573,12.1778,9.76575,0.2465
-16.9116,2.15537,9.76575,0.2394,-0.709909,-5.27699,9.76575,0.243,-11.0574,12.1779,9.76575,0.2466
-16.9118,2.15538,9.76575,0.2395,-0.709926,-5.27712,9.76575,0.2431,-11.0575,12.178,9.76575,0.2467
-16.9119,2.1554,9.76575,0.2396,-0.709942,-5.27724,9.76575,0.2432,-11.0576,12.1781,9.76575,0.2468
-16.912,2.15541,9.76575,0.2397,-0.709958,-5.27736,9.76575,0.2433,-11.0577,12.1782,9.76575,0.2469
-16.9121,2.15543,9.76575,0.2398,-0.709974,-5.27748,9.76575,0.2434,-11.0577,12.1783,9.76575,0.247
-16.9122,2.15544,9.76575,0.2399,-0.709991,-5.2776,9.76575,0.2435,-11.0578,12.1784,9.76575,0.2471
-16.9124,2.15546,9.76575,0.24,-0.710007,-5.27772,9.76575,0.2436,-11.0579,12.1785,9.76575,0.2472
-16.9125,2.15547,9.76575,0.2401,-0.710023,-5.27784,9.76575,0.2437,-11.058,12.1786,9.76575,0.2473
-16.9126,2.15549,9.76575,0.2402,-0.710039,-5.27796,9.76575,0.2438,-11.0581,12.1786,9.76575,0.2474
-16.9127,2.15551,9.76575,0.2403,-0.710056,-5.27808,9.76575,0.2439,-11.0581,12.1787,9.76575,0.2475
-16.9128,2.15552,9.76575,0.2404,-0.710072,-5.2782,9.76575,0.244,-11.0582,12.1788,9.76575,0.2476
-16.913,2.15554,9.76575,0.2405,-0.710088,-5.27832,9.76575,0.2441,-11.0583,12.1789,9.76575,0.2477
-16.9131,2.15555,9.76575,0.2406,-0.710104,-5.27844,9.76575,0.2442,-11.0584,12.179,9.76575,0.2478
-16.9132,2.15557,9.76575,0.2407,-0.710121,-5.27856,9.76575,0.2443,-11.0585,12.1791,9.76575,0.2479
-16.9133,2.15558,9.76575,0.2408,-0.710137,-5.27868,9.76575,0.2444,-11.0586,12.1792,9.76575,0.248
-16.9134,2.1556,9.76575,0.2409,-0.710153,-5.27881,9.76575,0.2445,-11.0586,12.1793,9.76575,0.2481
-16.9136,2.15561,9.76575,0.241,-0.710169,-5.27893,9.76575,0.2446,-11.0587,12.1794,9.76575,0.2482
-16.9137,2.15563,9.76575,0.2411,-0.710186,-5.27905,9.76575,0.2447,-11.0588,12.1795,9.76575,0.2483
-16.9138,2.15564,9.76575,0.2412,-0.710202,-5.27917,9.76575,0.2448,-11.0589,12.1795,9.76575,0.2484
-16.9139,2.15566,9.76575,0.2413,-0.710218,-5.27929,9.76575,0.2449,-11.059,12.1796,9.76575,0.2485
-16.914,2.15567,9.76575,0.2414,-0.710234,-5.27941,9.76575,0.245,-11.059,12.1797,9.76575,0.2486
-16.9142,2.15569,9.76575,0.2415,-0.710251,-5.27953,9.76575,0.2451,-11.0591,12.1798,9.76575,0.2487
-16.9143,2.1557,9.76575,0.2416,-0.710267,-5.27965,9.76575,0.2452,-11.0592,12.1799,9.76575,0.2488
-16.9144,2.15572,9.76575,0.2417,-0.710283,-5.27977,9.76575,0.2453,-11.0593,12.18,9.76575,0.2489
-16.9145,2.15574,9.76575,0.2418,-0.710299,-5.27989,9.76575,0.2454,-11.0594,12.1801,9.76575,0.249
-16.9147,2.15575,9.76575,0.2419,-0.710315,-5.28001,9.76575,0.2455,-11.0595,12.1802,9.76575,0.2491
-16.9148,2.15577,9.76575,0.242,-0.710332,-5.28013,9.76575,0.2456,-11.0595,12.1803,9.76575,0.2492
-16.9149,2.15578,9.76575,0.2421,-0.710348,-5.28025,9.76575,0.2457,-11.0596,12.1804,9.76575,0.2493
-16.915,2.1558,9.76575,0.2422,-0.710364,-5.28038,9.76575,0.2458,-11.0597,12.1804,9.76575,0.2494
-16.9151,2.15581,9.76575,0.2423,-0.71038,-5.2805,9.76575,0.2459,-11.0598,12.1805,9.76575,0.2495
-16.9153,2.15583,9.76575,0.2424,-0.710397,-5.28062,9.76575,0.246,-11.0599,12.1806,9.76575,0.2496
-16.9154,2.15584,9.76575,0.2425,-0.710413,-5.28074,9.76575,0.2461,-11.0599,12.1807,9.76575,0.2497
-16.9155,2.15586,9.76575,0.2426,-0.710429,-5.28086,9.76575,0.2462,-11.06,12.1808,9.76575,0.2498
-16.9156,2.15587,9.76575,0.2427,-0.710445,-5.28098,9.76575,0.2463,-11.0601,12.1809,9.76575,0.2499
-16.9157,2.15589,9.76575,0.2428,-0.710462,-5.2811,9.76575,0.2464,-11.0602,12.181,9.76575,0.25
-16.9159,2.1559,9.76575,0.2429,-0.710478,-5.28122,9.76575,0.2465,-11.0603,12.1811,9.76575,0.2501
-16.916,2.15592,9.76575,0.243,-0.710494,-5.28134,9.76575,0.2466,-11.0604,12.1812,9.76575,0.2502
-16.9161,2.15594,9.76575,0.2431,-0.71051,-5.28146,9.76575,0.2467,-11.0604,12.1813,9.76575,0.2503
-16.9162,2.15595,9.76575,0.2432,-0.710527,-5.28158,9.76575,0.2468,-11.0605,12.1813,9.76575,0.2504
-16.9163,2.15597,9.76575,0.2433,-0.710543,-5.2817,9.76575,0.2469,-11.0606,12.1814,9.76575,0.2505
-16.9165,2.15598,9.76575,0.2434,-0.710559,-5.28182,9.76575,0.247,-11.0607,12.1815,9.76575,0.2506
-16.9166,2.156,9.76575,0.2435,-0.710575,-5.28194,9.76575,0.2471,-11.0608,12.1816,9.76575,0.2507
-16.9167,2.15601,9.76575,0.2436,-0.710592,-5.28207,9.76575,0.2472,-11.0608,12.1817,9.76575,0.2508
-16.9168,2.15603,9.76575,0.2437,-0.710608,-5.28219,9.76575,0.2473,-11.0609,12.1818,9.76575,0.2509
-16.917,2.15604,9.76575,0.2438,-0.710624,-5.28231,9.76575,0.2474,-11.061,12.1819,9.76575,0.251
-16.9171,2.15606,9.76575,0.2439,-0.71064,-5.28243,9.76575,0.2475,-11.0611,12.182,9.76575,0.2511
-16.9172,2.15607,9.76575,0.244,-0.710657,-5.28255,9.76575,0.2476,-11.0612,12.1821,9.76575,0.2512
-16.9173,2.15609,9.76575,0.2441,-0.710673,-5.28267,9.76575,0.2477,-11.0613,12.1822,9.76575,0.2513
-16.9174,2.1561,9.76575,0.2442,-0.710689,-5.28279,9.76575,0.2478,-11.0613,12.1823,9.76575,0.2514
-16.9176,2.15612,9.76575,0.2443,-0.710705,-5.28291,9.76575,0.2479,-11.0614,12.1823,9.76575,0.2515
-16.9177,2.15614,9.76575,0.2444,-0.710722,-5.28303,9.76575,0.248,-11.0615,12.1824,9.76575,0.2516
-16.9178,2.15615,9.76575,0.2445,-0.710738,-5.28315,9.76575,0.2481,-11.0616,12.1825,9.76575,0.2517
-16.9179,2.15617,9.76575,0.2446,-0.710754,-5.28327,9.76575,0.2482,-11.0617,12.1826,9.76575,0.2518
-16.918,2.15618,9.76575,0.2447,-0.71077,-5.28339,9.76575,0.2483,-11.0617,12.1827,9.76575,0.2519
-16.9182,2.1562,9.76575,0.2448,-0.710787,-5.28351,9.76575,0.2484,-11.0618,12.1828,9.76575,0.252
-16.9183,2.15621,9.76575,0.2449,-0.710803,-5.28364,9.76575,0.2485,-11.0619,12.1829,9.76575,0.2521
-16.9184,2.15623,9.76575,0.245,-0.710819,-5.28376,9.76575,0.2486,-11.062,12.183,9.76575,0.2522
-16.9185,2.15624,9.76575,0.2451,-0.710835,-5.28388,9.76575,0.2487,-11.0621,12.1831,9.76575,0.2523
-16.9186,2.15626,9.76575,0.2452,-0.710852,-5.284,9.76575,0.2488,-11.0622,12.1832,9.76575,0.2524
-16.9188,2.15627,9.76575,0.2453,-0.710868,-5.28412,9.76575,0.2489,-11.0622,12.1832,9.76575,0.2525
-16.9189,2.15629,9.76575,0.2454,-0.710884,-5.28424,9.76575,0.249,-11.0623,12.1833,9.76575,0.2526
-16.919,2.1563,9.76575,0.2455,-0.7109,-5.28436,9.76575,0.2491,-11.0624,12.1834,9.76575,0.2527
-16.9191,2.15632,9.76575,0.2456,-0.710916,-5.28448,9.76575,0.2492,-11.0625,12.1835,9.76575,0.2528
-16.9192,2.15633,9.76575,0.2457,-0.710933,-5.2846,9.76575,0.2493,-11.0626,12.1836,9.76575,0.2529
-16.9194,2.15635,9.76575,0.2458,-0.710949,-5.28472,9.76575,0.2494,-11.0626,12.1837,9.76575,0.253
-16.9195,2.15637,9.76575,0.2459,-0.710965,-5.28484,9.76575,0.2495,-11.0627,12.1838,9.76575,0.2531
-16.9196,2.15638,9.76575,0.246,-0.710981,-5.28496,9.76575,0.2496,-11.0628,12.1839,9.76575,0.2532
-16.9197,2.1564,9.76575,0.2461,-0.710998,-5.28508,9.76575,0.2497,-11.0629,12.184,9.76575,0.2533
-16.9199,2.15641,9.76575,0.2462,-0.711014,-5.2852,9.76575,0.2498,-11.063,12.1841,9.76575,0.2534
-16.92,2.15643,9.76575,0.2463,-0.71103,-5.28533,9.76575,0.2499,-11.0631,12.1841,9.76575,0.2535
-16.9201,2.15644,9.76575,0.2464,-0.711046,-5.28545,9.76575,0.25,-11.0631,12.1842,9.76575,0.2536
-16.9202,2.15646,9.76575,0.2465,-0.711063,-5.28557,9.76575,0.2501,-11.0632,12.1843,9.76575,0.2537
-16.9203,2.15647,9.76575,0.2466,-0.711079,-5.28569,9.76575,0.2502,-11.0633,12.1844,9.76575,0.2538
-16.9205,2.15649,9.76575,0.2467,-0.711095,-5.28581,9.76575,0.2503,-11.0634,12.1845,9.76575,0.2539
-16.9206,2.1565,9.76575,0.2468,-0.711111,-5.28593,9.76575,0.2504,-11.0635,12.1846,9.76575,0.254
-16.9207,2.15652,9.76575,0.2469,-0.711128,-5.28605,9.76575,0.2505,-11.0635,12.1847,9.76575,0.2541
-16.9208,2.15653,9.76575,0.247,-0.711144,-5.28617,9.76575,0.2506,-11.0636,12.1848,9.76575,0.2542
-16.9209,2.15655,9.76575,0.2471,-0.71116,-5.28629,9.76575,0.2507,-11.0637,12.1849,9.76575,0.2543
-16.9211,2.15657,9.76575,0.2472,-0.711176,-5.28641,9.76575,0.2508,-11.0638,12.185,9.76575,0.2544
-16.9212,2.15658,9.76575,0.2473,-0.711193,-5.28653,9.76575,0.2509,-11.0639,12.185,9.76575,0.2545
-16.9213,2.1566,9.76575,0.2474,-0.711209,-5.28665,9.76575,0.251,-11.064,12.1851,9.76575,0.2546
-16.9214,2.15661,9.76575,0.2475,-0.711225,-5.28677,9.76575,0.2511,-11.064,12.1852,9.76575,0.2547
-16.9215,2.15663,9.76575,0.2476,-0.711241,-5.2869,9.76575,0.2512,-11.0641,12.1853,9.76575,0.2548
-16.9217,2.15664,9.76575,0.2477,-0.711258,-5.28702,9.76575,0.2513,-11.0642,12.1854,9.76575,0.2549
-16.9218,2.15666,9.76575,0.2478,-0.711274,-5.28714,9.76575,0.2514,-11.0643,12.1855,9.76575,0.255
-16.9219,2.15667,9.76575,0.2479,-0.71129,-5.28726,9.76575,0.2515,-11.0644,12.1856,9.76575,0.2551
-16.922,2.15669,9.76575,0.248,-0.711306,-5.28738,9.76575,0.2516,-11.0645,12.1857,9.76575,0.2552
-16.9221,2.1567,9.76575,0.2481,-0.711323,-5.2875,9.76575,0.2517,-11.0645,12.1858,9.76575,0.2553
-16.9223,2.15672,9.76575,0.2482,-0.711339,-5.28762,9.76575,0.2518,-11.0646,12.1859,9.76575,0.2554
-16.9224,2.15673,9.76575,0.2483,-0.711355,-5.28774,9.76575,0.2519,-11.0647,12.186,9.76575,0.2555
-16.9225,2.15675,9.76575,0.2484,-0.711371,-5.28786,9.76575,0.252,-11.0648,12.186,9.76575,0.2556
-16.9226,2.15676,9.76575,0.2485,-0.711388,-5.28798,9.76575,0.2521,-11.0649,12.1861,9.76575,0.2557
-16.9228,2.15678,9.76575,0.2486,-0.711404,-5.2881,9.76575,0.2522,-11.0649,12.1862,9.76575,0.2558
-16.9229,2.1568,9.76575,0.2487,-0.71142,-5.28822,9.76575,0.2523,-11.065,12.1863,9.76575,0.2559
-16.923,2.15681,9.76575,0.2488,-0.711436,-5.28834,9.76575,0.2524,-11.0651,12.1864,9.76575,0.256
-16.9231,2.15683,9.76575,0.2489,-0.711453,-5.28847,9.76575,0.2525,-11.0652,12.1865,9.76575,0.2561
-16.9232,2.15684,9.76575,0.249,-0.711469,-5.28859,9.76575,0.2526,-11.0653,12.1866,9.76575,0.2562
-16.9234,2.15686,9.76575,0.2491,-0.711485,-5.28871,9.76575,0.2527,-11.0654,12.1867,9.76575,0.2563
-16.9235,2.15687,9.76575,0.2492,-0.711501,-5.28883,9.76575,0.2528,-11.0654,12.1868,9.76575,0.2564
-16.9236,2.15689,9.76575,0.2493,-0.711517,-5.28895,9.76575,0.2529,-11.0655,12.1869,9.76575,0.2565
-16.9237,2.1569,9.76575,0.2494,-0.711534,-5.28907,9.76575,0.253,-11.0656,12.1869,9.76575,0.2566
-16.9238,2.15692,9.76575,0.2495,-0.71155,-5.28919,9.76575,0.2531,-11.0657,12.187,9.76575,0.2567
-16.924,2.15693,9.76575,0.2496,-0.711566,-5.28931,9.76575,0.2532,-11.0658,12.1871,9.76575,0.2568
-16.9241,2.15695,9.76575,0.2497,-0.711582,-5.28943,9.76575,0.2533,-11.0658,12.1872,9.76575,0.2569
-16.9242,2.15696,9.76575,0.2498,-0.711599,-5.28955,9.76575,0.2534,-11.0659,12.1873,9.76575,0.257
-16.9243,2.15698,9.76575,0.2499,-0.711615,-5.28967,9.76575,0.2535,-11.066,12.1874,9.76575,0.2571
-16.9244,2.157,9.76575,0.25,-0.711631,-5.28979,9.76575,0.2536,-11.0661,12.1875,9.76575,0.2572
-16.9246,2.15701,9.76575,0.2501,-0.711647,-5.28991,9.76575,0.2537,-11.0662,12.1876,9.76575,0.2573
-16.9247,2.15703,9.76575,0.2502,-0.711664,-5.29003,9.76575,0.2538,-11.0663,12.1877,9.76575,0.2574
-16.9248,2.15704,9.76575,0.2503,-0.71168,-5.29016,9.76575,0.2539,-11.0663,12.1878,9.76575,0.2575
-16.9249,2.15706,9.76575,0.2504,-0.711696,-5.29028,9.76575,0.254,-11.0664,12.1878,9.76575,0.2576
-16.925,2.15707,9.76575,0.2505,-0.711712,-5.2904,9.76575,0.2541,-11.0665,12.1879,9.76575,0.2577
-16.9252,2.15709,9.76575,0.2506,-0.711729,-5.29052,9.76575,0.2542,-11.0666,12.188,9.76575,0.2578
-16.9253,2.1571,9.76575,0.2507,-0.711745,-5.29064,9.76575,0.2543,-11.0667,12.1881,9.76575,0.2579
-16.9254,2.15712,9.76575,0.2508,-0.711761,-5.29076,9.76575,0.2544,-11.0667,12.1882,9.76575,0.258
-16.9255,2.15713,9.76575,0.2509,-0.711777,-5.29088,9.76575,0.2545,-11.0668,12.1883,9.76575,0.2581
-16.9257,2.15715,9.76575,0.251,-0.711794,-5.291,9.76575,0.2546,-11.0669,12.1884,9.76575,0.2582
-16.9258,2.15716,9.76575,0.2511,-0.71181,-5.29112,9.76575,0.2547,-11.067,12.1885,9.76575,0.2583
-16.9259,2.15718,9.76575,0.2512,-0.711826,-5.29124,9.76575,0.2548,-11.0671,12.1886,9.76575,0.2584
-16.926,2.1572,9.76575,0.2513,-0.711842,-5.29136,9.76575,0.2549,-11.0672,12.1887,9.76575,0.2585
-16.9261,2.15721,9.76575,0.2514,-0.711859,-5.29148,9.76575,0.255,-11.0672,12.1887,9.76575,0.2586
-16.9263,2.15723,9.76575,0.2515,-0.711875,-5.2916,9.76575,0.2551,-11.0673,12.1888,9.76575,0.2587
-16.9264,2.15724,9.76575,0.2516,-0.711891,-5.29173,9.76575,0.2552,-11.0674,12.1889,9.76575,0.2588
-16.9265,2.15726,9.76575,0.2517,-0.711907,-5.29185,9.76575,0.2553,-11.0675,12.189,9.76575,0.2589
-16.9266,2.15727,9.76575,0.2518,-0.711924,-5.29197,9.76575,0.2554,-11.0676,12.1891,9.76575,0.259
-16.9267,2.15729,9.76575,0.2519,-0.71194,-5.29209,9.76575,0.2555,-11.0676,12.1892,9.76575,0.2591
-16.9269,2.1573,9.76575,0.252,-0.711956,-5.29221,9.76575,0.2556,-11.0677,12.1893,9.76575,0.2592
-16.927,2.15732,9.76575,0.2521,-0.711972,-5.29233,9.76575,0.2557,-11.0678,12.1894,9.76575,0.2593
-16.9271,2.15733,9.76575,0.2522,-0.711989,-5.29245,9.76575,0.2558,-11.0679,12.1895,9.76575,0.2594
-16.9272,2.15735,9.76575,0.2523,-0.712005,-5.29257,9.76575,0.2559,-11.068,12.1896,9.76575,0.2595
-16.9273,2.15736,9.76575,0.2524,-0.712021,-5.29269,9.76575,0.256,-11.0681,12.1897,9.76575,0.2596
-16.9275,2.15738,9.76575,0.2525,-0.712037,-5.29281,9.76575,0.2561,-11.0681,12.1897,9.76575,0.2597
-16.9276,2.15739,9.76575,0.2526,-0.712054,-5.29293,9.76575,0.2562,-11.0682,12.1898,9.76575,0.2598
-16.9277,2.15741,9.76575,0.2527,-0.71207,-5.29305,9.76575,0.2563,-11.0683,12.1899,9.76575,0.2599
-16.9278,2.15743,9.76575,0.2528,-0.712086,-5.29317,9.76575,0.2564,-11.0684,12.19,9.76575,0.26
-16.928,2.15744,9.76575,0.2529,-0.712102,-5.29329,9.76575,0.2565,-11.0685,12.1901,9.76575,0.2601
-16.9281,2.15746,9.76575,0.253,-0.712118,-5.29342,9.76575,0.2566,-11.0685,12.1902,9.76575,0.2602
-16.9282,2.15747,9.76575,0.2531,-0.712135,-5.29354,9.76575,0.2567,-11.0686,12.1903,9.76575,0.2603
-16.9283,2.15749,9.76575,0.2532,-0.712151,-5.29366,9.76575,0.2568,-11.0687,12.1904,9.76575,0.2604
-16.9284,2.1575,9.76575,0.2533,-0.712167,-5.29378,9.76575,0.2569,-11.0688,12.1905,9.76575,0.2605
-16.9286,2.15752,9.76575,0.2534,-0.712183,-5.2939,9.76575,0.257,-11.0689,12.1906,9.76575,0.2606
-16.9287,2.15753,9.76575,0.2535,-0.7122,-5.29402,9.76575,0.2571,-11.069,12.1906,9.76575,0.2607
-16.9288,2.15755,9.76575,0.2536,-0.712216,-5.29414,9.76575,0.2572,-11.069,12.1907,9.76575,0.2608
-16.9289,2.15756,9.76575,0.2537,-0.712232,-5.29426,9.76575,0.2573,-11.0691,12.1908,9.76575,0.2609
-16.929,2.15758,9.76575,0.2538,-0.712248,-5.29438,9.76575,0.2574,-11.0692,12.1909,9.76575,0.261
-16.9292,2.15759,9.76575,0.2539,-0.712265,-5.2945,9.76575,0.2575,-11.0693,12.191,9.76575,0.2611
-16.9293,2.15761,9.76575,0.254,-0.712281,-5.29462,9.76575,0.2576,-11.0694,12.1911,9.76575,0.2612
-16.9294,2.15763,9.76575,0.2541,-0.712297,-5.29474,9.76575,0.2577,-11.0694,12.1912,9.76575,0.2613
-16.9295,2.15764,9.76575,0.2542,-0.712313,-5.29486,9.76575,0.2578,-11.0695,12.1913,9.76575,0.2614
-16.9296,2.15766,9.76575,0.2543,-0.71233,-5.29499,9.76575,0.2579,-11.0696,12.1914,9.76575,0.2615
-16.9298,2.15767,9.76575,0.2544,-0.712346,-5.29511,9.76575,0.258,-11.0697,12.1915,9.76575,0.2616
-16.9299,2.15769,9.76575,0.2545,-0.712362,-5.29523,9.76575,0.2581,-11.0698,12.1915,9.76575,0.2617
-16.93,2.1577,9.76575,0.2546,-0.712378,-5.29535,9.76575,0.2582,-11.0699,12.1916,9.76575,0.2618
-16.9301,2.15772,9.76575,0.2547,-0.712395,-5.29547,9.76575,0.2583,-11.0699,12.1917,9.76575,0.2619
-16.9302,2.15773,9.76575,0.2548,-0.712411,-5.29559,9.76575,0.2584,-11.07,12.1918,9.76575,0.262
-16.9304,2.15775,9.76575,0.2549,-0.712427,-5.29571,9.76575,0.2585,-11.0701,12.1919,9.76575,0.2621
-16.9305,2.15776,9.76575,0.255,-0.712443,-5.29583,9.76575,0.2586,-11.0702,12.192,9.76575,0.2622
-16.9306,2.15778,9.76575,0.2551,-0.71246,-5.29595,9.76575,0.2587,-11.0703,12.1921,9.76575,0.2623
-16.9307,2.15779,9.76575,0.2552,-0.712476,-5.29607,9.76575,0.2588,-11.0703,12.1922,9.76575,0.2624
-16.9309,2.15781,9.76575,0.2553,-0.712492,-5.29619,9.76575,0.2589,-11.0704,12.1923,9.76575,0.2625
-16.931,2.15783,9.76575,0.2554,-0.712508,-5.29631,9.76575,0.259,-11.0705,12.1924,9.76575,0.2626
-16.9311,2.15784,9.76575,0.2555,-0.712525,-5.29643,9.76575,0.2591,-11.0706,12.1924,9.76575,0.2627
-16.9312,2.15786,9.76575,0.2556,-0.712541,-5.29655,9.76575,0.2592,-11.0707,12.1925,9.76575,0.2628
-16.9313,2.15787,9.76575,0.2557,-0.712557,-5.29668,9.76575,0.2593,-11.0708,12.1926,9.76575,0.2629
-16.9315,2.15789,9.76575,0.2558,-0.712573,-5.2968,9.76575,0.2594,-11.0708,12.1927,9.76575,0.263
-16.9316,2.1579,9.76575,0.2559,-0.71259,-5.29692,9.76575,0.2595,-11.0709,12.1928,9.76575,0.2631
-16.9317,2.15792,9.76575,0.256,-0.712606,-5.29704,9.76575,0.2596,-11.071,12.1929,9.76575,0.2632
-16.9318,2.15793,9.76575,0.2561,-0.712622,-5.29716,9.76575,0.2597,-11.0711,12.193,9.76575,0.2633
-16.9319,2.15795,9.76575,0.2562,-0.712638,-5.29728,9.76575,0.2598,-11.0712,12.1931,9.76575,0.2634
-16.9321,2.15796,9.76575,0.2563,-0.712655,-5.2974,9.76575,0.2599,-11.0712,12.1932,9.76575,0.2635
-16.9322,2.15798,9.76575,0.2564,-0.712671,-5.29752,9.76575,0.26,-11.0713,12.1933,9.76575,0.2636
-16.9323,2.15799,9.76575,0.2565,-0.712687,-5.29764,9.76575,0.2601,-11.0714,12.1934,9.76575,0.2637
-16.9324,2.15801,9.76575,0.2566,-0.712703,-5.29776,9.76575,0.2602,-11.0715,12.1934,9.76575,0.2638
-16.9325,2.15802,9.76575,0.2567,-0.71272,-5.29788,9.76575,0.2603,-11.0716,12.1935,9.76575,0.2639
-16.9327,2.15804,9.76575,0.2568,-0.712736,-5.298,9.76575,0.2604,-11.0717,12.1936,9.76575,0.264
-16.9328,2.15806,9.76575,0.2569,-0.712752,-5.29812,9.76575,0.2605,-11.0717,12.1937,9.76575,0.2641
-16.9329,2.15807,9.76575,0.257,-0.712768,-5.29825,9.76575,0.2606,-11.0718,12.1938,9.76575,0.2642
-16.933,2.15809,9.76575,0.2571,-0.712784,-5.29837,9.76575,0.2607,-11.0719,12.1939,9.76575,0.2643
-16.9331,2.1581,9.76575,0.2572,-0.712801,-5.29849,9.76575,0.2608,-11.072,12.194,9.76575,0.2644
-16.9333,2.15812,9.76575,0.2573,-0.712817,-5.29861,9.76575,0.2609,-11.0721,12.1941,9.76575,0.2645
-16.9334,2.15813,9.76575,0.2574,-0.712833,-5.29873,9.76575,0.261,-11.0721,12.1942,9.76575,0.2646
-16.9335,2.15815,9.76575,0.2575,-0.712849,-5.29885,9.76575,0.2611,-11.0722,12.1943,9.76575,0.2647
-16.9336,2.15816,9.76575,0.2576,-0.712866,-5.29897,9.76575,0.2612,-11.0723,12.1943,9.76575,0.2648
-16.9338,2.15818,9.76575,0.2577,-0.712882,-5.29909,9.76575,0.2613,-11.0724,12.1944,9.76575,0.2649
-16.9339,2.15819,9.76575,0.2578,-0.712898,-5.29921,9.76575,0.2614,-11.0725,12.1945,9.76575,0.265
-16.934,2.15821,9.76575,0.2579,-0.712914,-5.29933,9.76575,0.2615,-11.0726,12.1946,9.76575,0.2651
-16.9341,2.15822,9.76575,0.258,-0.712931,-5.29945,9.76575,0.2616,-11.0726,12.1947,9.76575,0.2652
-16.9342,2.15824,9.76575,0.2581,-0.712947,-5.29957,9.76575,0.2617,-11.0727,12.1948,9.76575,0.2653
-16.9344,2.15826,9.76575,0.2582,-0.712963,-5.29969,9.76575,0.2618,-11.0728,12.1949,9.76575,0.2654
-16.9345,2.15827,9.76575,0.2583,-0.712979,-5.29981,9.76575,0.2619,-11.0729,12.195,9.76575,0.2655
-16.9346,2.15829,9.76575,0.2584,-0.712996,-5.29994,9.76575,0.262,-11.073,12.1951,9.76575,0.2656
-16.9347,2.1583,9.76575,0.2585,-0.713012,-5.30006,9.76575,0.2621,-11.073,12.1952,9.76575,0.2657
-16.9348,2.15832,9.76575,0.2586,-0.713028,-5.30018,9.76575,0.2622,-11.0731,12.1952,9.76575,0.2658
-16.935,2.15833,9.76575,0.2587,-0.713044,-5.3003,9.76575,0.2623,-11.0732,12.1953,9.76575,0.2659
-16.9351,2.15835,9.76575,0.2588,-0.713061,-5.30042,9.76575,0.2624,-11.0733,12.1954,9.76575,0.266
-16.9352,2.15836,9.76575,0.2589,-0.713077,-5.30054,9.76575,0.2625,-11.0734,12.1955,9.76575,0.2661
-16.9353,2.15838,9.76575,0.259,-0.713093,-5.30066,9.76575,0.2626,-11.0735,12.1956,9.76575,0.2662
-16.9354,2.15839,9.76575,0.2591,-0.713109,-5.30078,9.76575,0.2627,-11.0735,12.1957,9.76575,0.2663
-16.9356,2.15841,9.76575,0.2592,-0.713126,-5.3009,9.76575,0.2628,-11.0736,12.1958,9.76575,0.2664
-16.9357,2.15842,9.76575,0.2593,-0.713142,-5.30102,9.76575,0.2629,-11.0737,12.1959,9.76575,0.2665
