X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9,Temperature_list,Speed_list
4.59294,1.32649,9.79815,0.067,-2.23393,1.55312,9.79815,0.067,-0.283739,-0.781867,9.79815,0.067,-0.200592,3.40405,9.79815,0.067,2.54158,3.64227,9.79815,0.067,-4.40525,3.97247,9.79815,0.067,2.54418,-0.754861,9.79815,0.067,-0.728269,-3.72487,9.79815,0.067,-3.79106,-1.00684,9.79815,0.067,-4.23668,-3.50589,9.79815,0.067,4172.1,
4.59215,1.32649,9.79815,0.0671,-2.2339,1.55317,9.79815,0.0671,-0.283797,-0.781746,9.79815,0.0671,-0.200582,3.40404,9.79815,0.0671,2.5416,3.64334,9.79815,0.0671,-4.40461,3.97228,9.79815,0.0671,2.54439,-0.756123,9.79815,0.0671,-0.727913,-3.72472,9.79815,0.0671,-3.79062,-1.00683,9.79815,0.0671,-4.23753,-3.50583,9.79815,0.0671,4174.92,
4.59137,1.32649,9.79815,0.0672,-2.23388,1.55322,9.79815,0.0672,-0.283854,-0.781624,9.79815,0.0672,-0.200571,3.40402,9.79815,0.0672,2.54163,3.64442,9.79815,0.0672,-4.40397,3.9721,9.79815,0.0672,2.54459,-0.757385,9.79815,0.0672,-0.727559,-3.72456,9.79815,0.0672,-3.79019,-1.00682,9.79815,0.0672,-4.23839,-3.50577,9.79815,0.0672,4177.67,
4.59058,1.32649,9.79815,0.0673,-2.23386,1.55327,9.79815,0.0673,-0.283909,-0.781501,9.79815,0.0673,-0.20056,3.40401,9.79815,0.0673,2.54165,3.64549,9.79815,0.0673,-4.40333,3.97191,9.79815,0.0673,2.5448,-0.758647,9.79814,0.0673,-0.727206,-3.72441,9.79815,0.0673,-3.78975,-1.00681,9.79815,0.0673,-4.23924,-3.50572,9.79815,0.0673,4180.32,
4.58979,1.32649,9.79815,0.0674,-2.23384,1.55332,9.79815,0.0674,-0.283963,-0.781377,9.79815,0.0674,-0.200549,3.40399,9.79815,0.0674,2.54168,3.64656,9.79815,0.0674,-4.40268,3.97172,9.79815,0.0674,2.545,-0.759908,9.79814,0.0674,-0.726855,-3.72426,9.79815,0.0674,-3.78932,-1.0068,9.79815,0.0674,-4.2401,-3.50566,9.79815,0.0674,4183.35,
4.58901,1.32649,9.79815,0.0675,-2.23382,1.55337,9.79815,0.0675,-0.284017,-0.781252,9.79815,0.0675,-0.200537,3.40398,9.79815,0.0675,2.54171,3.64763,9.79815,0.0675,-4.40204,3.97153,9.79815,0.0675,2.54521,-0.76117,9.79814,0.0675,-0.726505,-3.72411,9.79815,0.0675,-3.78888,-1.00678,9.79815,0.0675,-4.24096,-3.5056,9.79815,0.0675,4186.42,
4.58822,1.32649,9.79815,0.0676,-2.2338,1.55342,9.79815,0.0676,-0.284069,-0.781125,9.79815,0.0676,-0.200524,3.40396,9.79815,0.0676,2.54174,3.6487,9.79815,0.0676,-4.40139,3.97134,9.79815,0.0676,2.54542,-0.762432,9.79814,0.0676,-0.726156,-3.72395,9.79815,0.0676,-3.78844,-1.00677,9.79815,0.0676,-4.24181,-3.50555,9.79815,0.0676,4189.07,
4.58743,1.32649,9.79815,0.0677,-2.23378,1.55347,9.79815,0.0677,-0.28412,-0.780998,9.79815,0.0677,-0.200511,3.40395,9.79815,0.0677,2.54177,3.64977,9.79815,0.0677,-4.40075,3.97115,9.79815,0.0677,2.54562,-0.763694,9.79814,0.0677,-0.725809,-3.7238,9.79815,0.0677,-3.78801,-1.00676,9.79815,0.0677,-4.24267,-3.50549,9.79815,0.0677,4191.76,
4.58664,1.32648,9.79815,0.0678,-2.23376,1.55352,9.79815,0.0678,-0.28417,-0.78087,9.79815,0.0678,-0.200498,3.40393,9.79815,0.0678,2.54181,3.65084,9.79815,0.0678,-4.4001,3.97096,9.79815,0.0678,2.54583,-0.764956,9.79814,0.0678,-0.725463,-3.72365,9.79815,0.0678,-3.78757,-1.00674,9.79815,0.0678,-4.24353,-3.50543,9.79815,0.0678,4194.78,
4.58586,1.32648,9.79815,0.0679,-2.23375,1.55357,9.79815,0.0679,-0.284219,-0.78074,9.79815,0.0679,-0.200484,3.40391,9.79815,0.0679,2.54184,3.65192,9.79815,0.0679,-4.39945,3.97076,9.79815,0.0679,2.54603,-0.766218,9.79814,0.0679,-0.725118,-3.7235,9.79815,0.0679,-3.78714,-1.00673,9.79815,0.0679,-4.24439,-3.50537,9.79815,0.0679,4197.73,
4.58507,1.32648,9.79815,0.068,-2.23373,1.55362,9.79815,0.068,-0.284267,-0.780609,9.79815,0.068,-0.20047,3.40389,9.79815,0.068,2.54188,3.65299,9.79815,0.068,-4.3988,3.97057,9.79815,0.068,2.54624,-0.76748,9.79814,0.068,-0.724775,-3.72335,9.79815,0.068,-3.7867,-1.00671,9.79815,0.068,-4.24526,-3.50531,9.79815,0.068,4200.72,
4.58428,1.32647,9.79815,0.0681,-2.23372,1.55367,9.79815,0.0681,-0.284314,-0.780478,9.79815,0.0681,-0.200455,3.40388,9.79815,0.0681,2.54191,3.65406,9.79815,0.0681,-4.39815,3.97038,9.79815,0.0681,2.54645,-0.768742,9.79814,0.0681,-0.724433,-3.72321,9.79815,0.0681,-3.78626,-1.0067,9.79815,0.0681,-4.24612,-3.50525,9.79815,0.0681,4203.8,
4.58349,1.32647,9.79815,0.0682,-2.23371,1.55372,9.79815,0.0682,-0.284359,-0.780345,9.79815,0.0682,-0.200439,3.40386,9.79814,0.0682,2.54195,3.65514,9.79815,0.0682,-4.3975,3.97019,9.79815,0.0682,2.54665,-0.770004,9.79814,0.0682,-0.724092,-3.72306,9.79815,0.0682,-3.78583,-1.00668,9.79815,0.0682,-4.24698,-3.50519,9.79815,0.0682,4206.67,
4.5827,1.32647,9.79815,0.0683,-2.2337,1.55377,9.79815,0.0683,-0.284404,-0.780211,9.79815,0.0683,-0.200423,3.40384,9.79814,0.0683,2.54199,3.65621,9.79815,0.0683,-4.39685,3.96999,9.79815,0.0683,2.54686,-0.771266,9.79814,0.0683,-0.723753,-3.72291,9.79815,0.0683,-3.78539,-1.00667,9.79815,0.0683,-4.24785,-3.50513,9.79815,0.0683,4209.37,
4.58191,1.32646,9.79815,0.0684,-2.23369,1.55381,9.79815,0.0684,-0.284447,-0.780076,9.79815,0.0684,-0.200407,3.40382,9.79814,0.0684,2.54203,3.65728,9.79815,0.0684,-4.3962,3.9698,9.79815,0.0684,2.54707,-0.772528,9.79814,0.0684,-0.723415,-3.72276,9.79815,0.0684,-3.78496,-1.00665,9.79815,0.0684,-4.24871,-3.50507,9.79815,0.0684,4212.45,
4.58112,1.32646,9.79815,0.0685,-2.23368,1.55386,9.79815,0.0685,-0.28449,-0.77994,9.79815,0.0685,-0.20039,3.4038,9.79814,0.0685,2.54207,3.65836,9.79815,0.0685,-4.39554,3.9696,9.79815,0.0685,2.54727,-0.77379,9.79815,0.0685,-0.723079,-3.72261,9.79815,0.0685,-3.78452,-1.00663,9.79815,0.0685,-4.24958,-3.50501,9.79815,0.0685,4215.62,
4.58033,1.32645,9.79815,0.0686,-2.23367,1.55391,9.79815,0.0686,-0.284531,-0.779803,9.79815,0.0686,-0.200372,3.40378,9.79814,0.0686,2.54211,3.65943,9.79815,0.0686,-4.39489,3.96941,9.79815,0.0686,2.54748,-0.775052,9.79815,0.0686,-0.722744,-3.72247,9.79815,0.0686,-3.78408,-1.00661,9.79815,0.0686,-4.25045,-3.50495,9.79815,0.0686,4218.77,
4.57954,1.32644,9.79815,0.0687,-2.23366,1.55396,9.79815,0.0687,-0.284571,-0.779665,9.79815,0.0687,-0.200354,3.40375,9.79814,0.0687,2.54215,3.6605,9.79815,0.0687,-4.39424,3.96921,9.79815,0.0687,2.54769,-0.776314,9.79815,0.0687,-0.72241,-3.72232,9.79815,0.0687,-3.78365,-1.00659,9.79815,0.0687,-4.25132,-3.50489,9.79815,0.0687,4221.79,
4.57875,1.32644,9.79815,0.0688,-2.23365,1.554,9.79815,0.0688,-0.28461,-0.779526,9.79815,0.0688,-0.200336,3.40373,9.79815,0.0688,2.5422,3.66158,9.79815,0.0688,-4.39358,3.96901,9.79815,0.0688,2.54789,-0.777576,9.79815,0.0688,-0.722077,-3.72217,9.79815,0.0688,-3.78321,-1.00657,9.79815,0.0688,-4.25219,-3.50483,9.79815,0.0688,4224.74,
4.57795,1.32643,9.79815,0.0689,-2.23365,1.55405,9.79815,0.0689,-0.284648,-0.779386,9.79815,0.0689,-0.200317,3.40371,9.79815,0.0689,2.54224,3.66265,9.79815,0.0689,-4.39292,3.96882,9.79815,0.0689,2.5481,-0.778838,9.79815,0.0689,-0.721746,-3.72203,9.79815,0.0689,-3.78277,-1.00655,9.79815,0.0689,-4.25306,-3.50476,9.79815,0.0689,4227.99,
4.57716,1.32642,9.79815,0.069,-2.23364,1.5541,9.79815,0.069,-0.284685,-0.779245,9.79815,0.069,-0.200297,3.40369,9.79815,0.069,2.54229,3.66373,9.79815,0.069,-4.39227,3.96862,9.79815,0.069,2.54831,-0.7801,9.79815,0.069,-0.721416,-3.72188,9.79815,0.069,-3.78234,-1.00653,9.79815,0.069,-4.25393,-3.5047,9.79815,0.069,4231.2,
4.57637,1.32641,9.79815,0.0691,-2.23364,1.55414,9.79815,0.0691,-0.284721,-0.779103,9.79815,0.0691,-0.200277,3.40366,9.79815,0.0691,2.54234,3.6648,9.79815,0.0691,-4.39161,3.96842,9.79815,0.0691,2.54851,-0.781362,9.79815,0.0691,-0.721087,-3.72174,9.79815,0.0691,-3.7819,-1.00651,9.79815,0.0691,-4.2548,-3.50464,9.79815,0.0691,4234.32,
4.57557,1.32641,9.79815,0.0692,-2.23364,1.55419,9.79815,0.0692,-0.284756,-0.778959,9.79815,0.0692,-0.200257,3.40364,9.79815,0.0692,2.54238,3.66588,9.79815,0.0692,-4.39095,3.96822,9.79815,0.0692,2.54872,-0.782624,9.79815,0.0692,-0.72076,-3.72159,9.79815,0.0692,-3.78146,-1.00649,9.79815,0.0692,-4.25568,-3.50458,9.79815,0.0692,4237.63,
4.57478,1.3264,9.79815,0.0693,-2.23364,1.55423,9.79815,0.0693,-0.28479,-0.778815,9.79815,0.0693,-0.200236,3.40361,9.79815,0.0693,2.54243,3.66696,9.79815,0.0693,-4.39029,3.96802,9.79815,0.0693,2.54893,-0.783886,9.79815,0.0693,-0.720434,-3.72145,9.79815,0.0693,-3.78102,-1.00647,9.79815,0.0693,-4.25655,-3.50451,9.79815,0.0693,4240.77,
4.57399,1.32639,9.79815,0.0694,-2.23364,1.55428,9.79815,0.0694,-0.284823,-0.77867,9.79815,0.0694,-0.200214,3.40359,9.79815,0.0694,2.54248,3.66803,9.79815,0.0694,-4.38963,3.96782,9.79815,0.0694,2.54914,-0.785148,9.79815,0.0694,-0.720109,-3.72131,9.79815,0.0694,-3.78059,-1.00644,9.79815,0.0694,-4.25743,-3.50445,9.79815,0.0694,4243.92,
4.57319,1.32638,9.79815,0.0695,-2.23364,1.55432,9.79815,0.0695,-0.284854,-0.778523,9.79815,0.0695,-0.200192,3.40356,9.79815,0.0695,2.54254,3.66911,9.79815,0.0695,-4.38897,3.96762,9.79815,0.0695,2.54934,-0.78641,9.79815,0.0695,-0.719785,-3.72116,9.79815,0.0695,-3.78015,-1.00642,9.79815,0.0695,-4.2583,-3.50439,9.79815,0.0695,4247.09,
4.5724,1.32637,9.79815,0.0696,-2.23364,1.55437,9.79815,0.0696,-0.284885,-0.778376,9.79815,0.0696,-0.200169,3.40354,9.79815,0.0696,2.54259,3.67018,9.79815,0.0696,-4.38831,3.96742,9.79815,0.0696,2.54955,-0.787672,9.79815,0.0696,-0.719463,-3.72102,9.79815,0.0696,-3.77971,-1.0064,9.79815,0.0696,-4.25918,-3.50432,9.79815,0.0696,4250.64,
4.5716,1.32636,9.79815,0.0697,-2.23364,1.55441,9.79815,0.0697,-0.284914,-0.778228,9.79815,0.0697,-0.200146,3.40351,9.79815,0.0697,2.54264,3.67126,9.79815,0.0697,-4.38764,3.96722,9.79815,0.0697,2.54976,-0.788934,9.79815,0.0697,-0.719142,-3.72088,9.79815,0.0697,-3.77928,-1.00637,9.79815,0.0697,-4.26006,-3.50426,9.79815,0.0697,4253.89,
4.57081,1.32635,9.79815,0.0698,-2.23364,1.55446,9.79815,0.0698,-0.284943,-0.778078,9.79815,0.0698,-0.200122,3.40348,9.79815,0.0698,2.5427,3.67234,9.79815,0.0698,-4.38698,3.96701,9.79815,0.0698,2.54997,-0.790196,9.79815,0.0698,-0.718823,-3.72073,9.79815,0.0698,-3.77884,-1.00635,9.79815,0.0698,-4.26094,-3.50419,9.79815,0.0698,4257.07,
4.57001,1.32634,9.79815,0.0699,-2.23365,1.5545,9.79815,0.0699,-0.28497,-0.777928,9.79815,0.0699,-0.200098,3.40345,9.79815,0.0699,2.54276,3.67342,9.79815,0.0699,-4.38632,3.96681,9.79815,0.0699,2.55017,-0.791458,9.79815,0.0699,-0.718504,-3.72059,9.79815,0.0699,-3.7784,-1.00632,9.79815,0.0699,-4.26182,-3.50413,9.79815,0.0699,4260.34,
4.56922,1.32633,9.79815,0.07,-2.23365,1.55454,9.79815,0.07,-0.284996,-0.777777,9.79815,0.07,-0.200073,3.40342,9.79815,0.07,2.54281,3.67449,9.79815,0.07,-4.38565,3.96661,9.79815,0.07,2.55038,-0.79272,9.79815,0.07,-0.718187,-3.72045,9.79815,0.07,-3.77796,-1.00629,9.79815,0.07,-4.26271,-3.50406,9.79815,0.07,4263.47,
4.56842,1.32632,9.79815,0.0701,-2.23366,1.55459,9.79815,0.0701,-0.285022,-0.777624,9.79815,0.0701,-0.200048,3.4034,9.79815,0.0701,2.54287,3.67557,9.79815,0.0701,-4.38499,3.9664,9.79815,0.0701,2.55059,-0.793983,9.79815,0.0701,-0.717871,-3.72031,9.79815,0.0701,-3.77752,-1.00627,9.79815,0.0701,-4.26359,-3.504,9.79815,0.0701,4266.92,
4.56762,1.3263,9.79815,0.0702,-2.23366,1.55463,9.79815,0.0702,-0.285046,-0.777471,9.79815,0.0702,-0.200022,3.40337,9.79815,0.0702,2.54293,3.67665,9.79815,0.0702,-4.38432,3.9662,9.79815,0.0702,2.5508,-0.795245,9.79815,0.0702,-0.717557,-3.72017,9.79815,0.0702,-3.77709,-1.00624,9.79815,0.0702,-4.26447,-3.50393,9.79815,0.0702,4270.3,
4.56682,1.32629,9.79815,0.0703,-2.23367,1.55467,9.79815,0.0703,-0.285069,-0.777317,9.79815,0.0703,-0.199995,3.40334,9.79815,0.0703,2.54299,3.67773,9.79815,0.0703,-4.38365,3.966,9.79815,0.0703,2.551,-0.796507,9.79815,0.0703,-0.717244,-3.72003,9.79815,0.0703,-3.77665,-1.00621,9.79815,0.0703,-4.26536,-3.50386,9.79815,0.0703,4273.59,
4.56603,1.32628,9.79815,0.0704,-2.23368,1.55471,9.79815,0.0704,-0.285091,-0.777162,9.79815,0.0704,-0.199968,3.40331,9.79815,0.0704,2.54305,3.6788,9.79815,0.0704,-4.38298,3.96579,9.79815,0.0704,2.55121,-0.79777,9.79815,0.0704,-0.716932,-3.71989,9.79815,0.0704,-3.77621,-1.00619,9.79815,0.0704,-4.26624,-3.5038,9.79815,0.0704,4277.27,
4.56523,1.32627,9.79815,0.0705,-2.23369,1.55476,9.79815,0.0705,-0.285112,-0.777005,9.79815,0.0705,-0.19994,3.40327,9.79815,0.0705,2.54311,3.67988,9.79815,0.0705,-4.38232,3.96558,9.79815,0.0705,2.55142,-0.799032,9.79815,0.0705,-0.716621,-3.71975,9.79815,0.0705,-3.77577,-1.00616,9.79815,0.0705,-4.26713,-3.50373,9.79815,0.0705,4280.72,
4.56443,1.32625,9.79815,0.0706,-2.2337,1.5548,9.79815,0.0706,-0.285132,-0.776848,9.79815,0.0706,-0.199912,3.40324,9.79815,0.0706,2.54318,3.68096,9.79815,0.0706,-4.38165,3.96538,9.79815,0.0706,2.55163,-0.800294,9.79815,0.0706,-0.716312,-3.71961,9.79815,0.0706,-3.77533,-1.00613,9.79815,0.0706,-4.26802,-3.50366,9.79815,0.0706,4284.26,
4.56363,1.32624,9.79815,0.0707,-2.23371,1.55484,9.79815,0.0707,-0.285151,-0.77669,9.79815,0.0707,-0.199883,3.40321,9.79815,0.0707,2.54324,3.68204,9.79815,0.0707,-4.38098,3.96517,9.79815,0.0707,2.55184,-0.801557,9.79815,0.0707,-0.716004,-3.71947,9.79815,0.0707,-3.77489,-1.0061,9.79815,0.0707,-4.26891,-3.5036,9.79815,0.0707,4287.72,
4.56283,1.32623,9.79815,0.0708,-2.23372,1.55488,9.79815,0.0708,-0.285168,-0.776531,9.79815,0.0708,-0.199853,3.40318,9.79815,0.0708,2.54331,3.68312,9.79815,0.0708,-4.3803,3.96496,9.79815,0.0708,2.55204,-0.802819,9.79815,0.0708,-0.715697,-3.71933,9.79815,0.0708,-3.77446,-1.00607,9.79815,0.0708,-4.2698,-3.50353,9.79815,0.0708,4291.07,
4.56203,1.32621,9.79815,0.0709,-2.23374,1.55492,9.79815,0.0709,-0.285185,-0.776371,9.79815,0.0709,-0.199823,3.40314,9.79815,0.0709,2.54337,3.6842,9.79815,0.0709,-4.37963,3.96476,9.79815,0.0709,2.55225,-0.804082,9.79815,0.0709,-0.715392,-3.7192,9.79815,0.0709,-3.77402,-1.00604,9.79815,0.0709,-4.27069,-3.50346,9.79815,0.0709,4294.51,
4.56123,1.3262,9.79815,0.071,-2.23375,1.55496,9.79815,0.071,-0.285201,-0.77621,9.79815,0.071,-0.199792,3.40311,9.79815,0.071,2.54344,3.68528,9.79815,0.071,-4.37896,3.96455,9.79815,0.071,2.55246,-0.805345,9.79815,0.071,-0.715087,-3.71906,9.79815,0.071,-3.77358,-1.00601,9.79815,0.071,-4.27158,-3.50339,9.79815,0.071,4297.92,
4.56043,1.32618,9.79815,0.0711,-2.23376,1.555,9.79815,0.0711,-0.285215,-0.776048,9.79815,0.0711,-0.199761,3.40308,9.79815,0.0711,2.54351,3.68636,9.79815,0.0711,-4.37829,3.96434,9.79815,0.0711,2.55267,-0.806607,9.79815,0.0711,-0.714784,-3.71892,9.79815,0.0711,-3.77314,-1.00598,9.79815,0.0711,-4.27247,-3.50332,9.79815,0.0711,4301.26,
4.55963,1.32617,9.79815,0.0712,-2.23378,1.55504,9.79815,0.0712,-0.285229,-0.775885,9.79815,0.0712,-0.199729,3.40304,9.79815,0.0712,2.54358,3.68744,9.79815,0.0712,-4.37761,3.96413,9.79815,0.0712,2.55288,-0.80787,9.79815,0.0712,-0.714483,-3.71878,9.79815,0.0712,-3.7727,-1.00595,9.79815,0.0712,-4.27337,-3.50325,9.79815,0.0712,4304.61,
4.55883,1.32615,9.79815,0.0713,-2.2338,1.55508,9.79815,0.0713,-0.285241,-0.775722,9.79815,0.0713,-0.199697,3.40301,9.79815,0.0713,2.54365,3.68852,9.79815,0.0713,-4.37694,3.96392,9.79815,0.0713,2.55309,-0.809132,9.79815,0.0713,-0.714182,-3.71865,9.79815,0.0713,-3.77226,-1.00591,9.79815,0.0713,-4.27426,-3.50319,9.79815,0.0713,4308.03,
4.55803,1.32614,9.79815,0.0714,-2.23381,1.55512,9.79815,0.0714,-0.285253,-0.775557,9.79815,0.0714,-0.199664,3.40297,9.79815,0.0714,2.54372,3.6896,9.79815,0.0714,-4.37626,3.96371,9.79815,0.0714,2.5533,-0.810395,9.79815,0.0714,-0.713883,-3.71851,9.79815,0.0714,-3.77182,-1.00588,9.79815,0.0714,-4.27516,-3.50312,9.79815,0.0714,4311.5,
4.55722,1.32612,9.79815,0.0715,-2.23383,1.55516,9.79815,0.0715,-0.285263,-0.775391,9.79815,0.0715,-0.19963,3.40293,9.79815,0.0715,2.5438,3.69069,9.79815,0.0715,-4.37558,3.9635,9.79815,0.0715,2.5535,-0.811657,9.79815,0.0715,-0.713586,-3.71838,9.79815,0.0715,-3.77138,-1.00585,9.79815,0.0715,-4.27606,-3.50305,9.79815,0.0715,4314.89,
4.55642,1.3261,9.79815,0.0716,-2.23385,1.5552,9.79815,0.0716,-0.285272,-0.775225,9.79815,0.0716,-0.199596,3.4029,9.79815,0.0716,2.54387,3.69177,9.79815,0.0716,-4.37491,3.96329,9.79815,0.0716,2.55371,-0.81292,9.79815,0.0716,-0.713289,-3.71824,9.79815,0.0716,-3.77094,-1.00581,9.79815,0.0716,-4.27696,-3.50298,9.79815,0.0716,4318.19,
4.55562,1.32609,9.79815,0.0717,-2.23387,1.55524,9.79815,0.0717,-0.285281,-0.775058,9.79815,0.0717,-0.199561,3.40286,9.79815,0.0717,2.54394,3.69285,9.79815,0.0717,-4.37423,3.96308,9.79815,0.0717,2.55392,-0.814182,9.79815,0.0717,-0.712994,-3.7181,9.79815,0.0717,-3.77051,-1.00578,9.79815,0.0717,-4.27785,-3.50291,9.79815,0.0717,4321.61,
4.55481,1.32607,9.79815,0.0718,-2.23389,1.55528,9.79815,0.0718,-0.285288,-0.774889,9.79815,0.0718,-0.199526,3.40282,9.79815,0.0718,2.54402,3.69393,9.79815,0.0718,-4.37355,3.96287,9.79815,0.0718,2.55413,-0.815445,9.79815,0.0718,-0.7127,-3.71797,9.79815,0.0718,-3.77007,-1.00575,9.79815,0.0718,-4.27876,-3.50284,9.79815,0.0718,4324.92,
4.55401,1.32605,9.79815,0.0719,-2.23391,1.55532,9.79815,0.0719,-0.285294,-0.77472,9.79815,0.0719,-0.19949,3.40278,9.79815,0.0719,2.5441,3.69501,9.79815,0.0719,-4.37287,3.96266,9.79815,0.0719,2.55434,-0.816708,9.79815,0.0719,-0.712407,-3.71784,9.79815,0.0719,-3.76963,-1.00571,9.79815,0.0719,-4.27966,-3.50277,9.79815,0.0719,4328.34,
4.55321,1.32604,9.79815,0.072,-2.23393,1.55536,9.79815,0.072,-0.285299,-0.77455,9.79815,0.072,-0.199453,3.40274,9.79815,0.072,2.54417,3.6961,9.79815,0.072,-4.37219,3.96244,9.79815,0.072,2.55455,-0.81797,9.79815,0.072,-0.712116,-3.7177,9.79815,0.072,-3.76919,-1.00568,9.79815,0.072,-4.28056,-3.5027,9.79815,0.072,4331.86,
4.5524,1.32602,9.79815,0.0721,-2.23396,1.5554,9.79815,0.0721,-0.285303,-0.774379,9.79815,0.0721,-0.199416,3.4027,9.79815,0.0721,2.54425,3.69718,9.79815,0.0721,-4.37151,3.96223,9.79815,0.0721,2.55476,-0.819233,9.79815,0.0721,-0.711826,-3.71757,9.79815,0.0721,-3.76875,-1.00564,9.79815,0.0721,-4.28146,-3.50263,9.79815,0.0721,4335.32,
4.5516,1.326,9.79815,0.0722,-2.23398,1.55544,9.79815,0.0722,-0.285306,-0.774207,9.79815,0.0722,-0.199378,3.40266,9.79815,0.0722,2.54433,3.69826,9.79815,0.0722,-4.37083,3.96202,9.79815,0.0722,2.55497,-0.820495,9.79815,0.0722,-0.711537,-3.71743,9.79815,0.0722,-3.76831,-1.00561,9.79815,0.0722,-4.28237,-3.50256,9.79815,0.0722,4338.9,
4.55079,1.32598,9.79815,0.0723,-2.234,1.55548,9.79815,0.0723,-0.285308,-0.774034,9.79815,0.0723,-0.199339,3.40262,9.79815,0.0723,2.54441,3.69935,9.79815,0.0723,-4.37015,3.96181,9.79815,0.0723,2.55518,-0.821758,9.79815,0.0723,-0.71125,-3.7173,9.79815,0.0723,-3.76787,-1.00557,9.79815,0.0723,-4.28327,-3.50249,9.79815,0.0723,4342.28,
4.54999,1.32597,9.79815,0.0724,-2.23403,1.55551,9.79815,0.0724,-0.285309,-0.77386,9.79815,0.0724,-0.1993,3.40258,9.79815,0.0724,2.54449,3.70043,9.79815,0.0724,-4.36946,3.96159,9.79815,0.0724,2.55539,-0.823021,9.79815,0.0724,-0.710963,-3.71717,9.79815,0.0724,-3.76743,-1.00554,9.79815,0.0724,-4.28418,-3.50241,9.79815,0.0724,4345.78,
4.54918,1.32595,9.79815,0.0725,-2.23406,1.55555,9.79815,0.0725,-0.285309,-0.773685,9.79815,0.0725,-0.19926,3.40254,9.79815,0.0725,2.54457,3.70152,9.79815,0.0725,-4.36878,3.96138,9.79815,0.0725,2.5556,-0.824283,9.79815,0.0725,-0.710678,-3.71703,9.79815,0.0725,-3.76699,-1.0055,9.79815,0.0725,-4.28509,-3.50234,9.79815,0.0725,4349.38,
4.54837,1.32593,9.79815,0.0726,-2.23408,1.55559,9.79815,0.0726,-0.285308,-0.77351,9.79815,0.0726,-0.19922,3.4025,9.79815,0.0726,2.54466,3.7026,9.79815,0.0726,-4.3681,3.96116,9.79815,0.0726,2.55581,-0.825546,9.79815,0.0726,-0.710395,-3.7169,9.79815,0.0726,-3.76655,-1.00546,9.79815,0.0726,-4.28599,-3.50227,9.79815,0.0726,4353.11,
4.54757,1.32591,9.79815,0.0727,-2.23411,1.55563,9.79815,0.0727,-0.285306,-0.773333,9.79815,0.0727,-0.199179,3.40246,9.79815,0.0727,2.54474,3.70368,9.79815,0.0727,-4.36741,3.96095,9.79815,0.0727,2.55602,-0.826809,9.79815,0.0727,-0.710112,-3.71677,9.79815,0.0727,-3.76611,-1.00543,9.79815,0.0727,-4.2869,-3.5022,9.79815,0.0727,4356.68,
4.54676,1.32589,9.79815,0.0728,-2.23414,1.55566,9.79815,0.0728,-0.285303,-0.773156,9.79815,0.0728,-0.199137,3.40241,9.79815,0.0728,2.54483,3.70477,9.79815,0.0728,-4.36673,3.96073,9.79815,0.0728,2.55623,-0.828071,9.79815,0.0728,-0.709831,-3.71664,9.79815,0.0728,-3.76567,-1.00539,9.79815,0.0728,-4.28781,-3.50213,9.79815,0.0728,4360.2,
4.54595,1.32587,9.79815,0.0729,-2.23417,1.5557,9.79815,0.0729,-0.285298,-0.772977,9.79815,0.0729,-0.199094,3.40237,9.79815,0.0729,2.54491,3.70585,9.79815,0.0729,-4.36604,3.96052,9.79815,0.0729,2.55644,-0.829334,9.79815,0.0729,-0.709551,-3.71651,9.79815,0.0729,-3.76523,-1.00535,9.79815,0.0729,-4.28873,-3.50206,9.79815,0.0729,4363.69,
4.54514,1.32585,9.79815,0.073,-2.2342,1.55574,9.79815,0.073,-0.285293,-0.772798,9.79815,0.073,-0.199051,3.40232,9.79815,0.073,2.545,3.70694,9.79815,0.073,-4.36535,3.9603,9.79815,0.073,2.55665,-0.830597,9.79815,0.073,-0.709272,-3.71638,9.79815,0.073,-3.76479,-1.00531,9.79815,0.073,-4.28964,-3.50198,9.79815,0.073,4367.27,
4.54433,1.32583,9.79815,0.0731,-2.23423,1.55577,9.79815,0.0731,-0.285287,-0.772618,9.79815,0.0731,-0.199008,3.40228,9.79815,0.0731,2.54509,3.70803,9.79815,0.0731,-4.36466,3.96009,9.79815,0.0731,2.55686,-0.83186,9.79815,0.0731,-0.708994,-3.71625,9.79815,0.0731,-3.76435,-1.00528,9.79815,0.0731,-4.29055,-3.50191,9.79815,0.0731,4370.66,
4.54352,1.32581,9.79815,0.0732,-2.23426,1.55581,9.79815,0.0732,-0.285279,-0.772437,9.79815,0.0732,-0.198963,3.40223,9.79815,0.0732,2.54518,3.70911,9.79815,0.0732,-4.36398,3.95987,9.79815,0.0732,2.55707,-0.833122,9.79814,0.0732,-0.708718,-3.71611,9.79815,0.0732,-3.76391,-1.00524,9.79815,0.0732,-4.29147,-3.50184,9.79815,0.0732,4374.06,
