X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2
-16.6488,2.12197,9.77603,0.022,-0.674596,-5.0145,9.77603,0.0256,-10.8794,11.9817,9.77603,0.0292
-16.649,2.12199,9.77531,0.0221,-0.674613,-5.01462,9.77531,0.0257,-10.8795,11.9818,9.77531,0.0293
-16.6491,2.12201,9.77452,0.0222,-0.674629,-5.01474,9.77452,0.0258,-10.8796,11.9819,9.77452,0.0294
-16.6492,2.12202,9.77367,0.0223,-0.674645,-5.01486,9.77367,0.0259,-10.8797,11.982,9.77367,0.0295
-16.6493,2.12204,9.77277,0.0224,-0.674661,-5.01498,9.77277,0.026,-10.8797,11.9821,9.77277,0.0296
-16.6494,2.12205,9.77183,0.0225,-0.674678,-5.0151,9.77183,0.0261,-10.8798,11.9822,9.77183,0.0297
-16.6496,2.12207,9.77087,0.0226,-0.674694,-5.01522,9.77087,0.0262,-10.8799,11.9823,9.77087,0.0298
-16.6497,2.12208,9.7699,0.0227,-0.67471,-5.01534,9.7699,0.0263,-10.88,11.9824,9.7699,0.0299
-16.6498,2.1221,9.76892,0.0228,-0.674726,-5.01547,9.76892,0.0264,-10.8801,11.9825,9.76892,0.03
-16.6499,2.12211,9.76795,0.0229,-0.674742,-5.01559,9.76795,0.0265,-10.8802,11.9826,9.76795,0.0301
-16.6501,2.12213,9.76699,0.023,-0.674759,-5.01571,9.76699,0.0266,-10.8802,11.9826,9.76699,0.0302
-16.6502,2.12214,9.76606,0.0231,-0.674775,-5.01583,9.76606,0.0267,-10.8803,11.9827,9.76606,0.0303
-16.6503,2.12216,9.76516,0.0232,-0.674791,-5.01595,9.76516,0.0268,-10.8804,11.9828,9.76516,0.0304
-16.6504,2.12217,9.76431,0.0233,-0.674807,-5.01607,9.76431,0.0269,-10.8805,11.9829,9.76431,0.0305
-16.6505,2.12219,9.7635,0.0234,-0.674824,-5.01619,9.7635,0.027,-10.8806,11.983,9.7635,0.0306
-16.6507,2.12221,9.76275,0.0235,-0.67484,-5.01631,9.76275,0.0271,-10.8806,11.9831,9.76275,0.0307
-16.6508,2.12222,9.76205,0.0236,-0.674856,-5.01643,9.76205,0.0272,-10.8807,11.9832,9.76205,0.0308
-16.6509,2.12224,9.76143,0.0237,-0.674872,-5.01655,9.76143,0.0273,-10.8808,11.9833,9.76143,0.0309
-16.651,2.12225,9.76087,0.0238,-0.674889,-5.01667,9.76087,0.0274,-10.8809,11.9834,9.76087,0.031
-16.6511,2.12227,9.76039,0.0239,-0.674905,-5.01679,9.76039,0.0275,-10.881,11.9835,9.76039,0.0311
-16.6513,2.12228,9.75998,0.024,-0.674921,-5.01691,9.75998,0.0276,-10.8811,11.9835,9.75998,0.0312
-16.6514,2.1223,9.75964,0.0241,-0.674937,-5.01703,9.75964,0.0277,-10.8811,11.9836,9.75964,0.0313
-16.6515,2.12231,9.75938,0.0242,-0.674954,-5.01716,9.75938,0.0278,-10.8812,11.9837,9.75938,0.0314
-16.6516,2.12233,9.7592,0.0243,-0.67497,-5.01728,9.7592,0.0279,,,,
-16.6517,2.12234,9.75909,0.0244,-0.674986,-5.0174,9.75909,0.028,,,,
-16.6519,2.12236,9.75905,0.0245,-0.675002,-5.01752,9.75905,0.0281,,,,
-16.652,2.12237,9.75908,0.0246,-0.675019,-5.01764,9.75908,0.0282,,,,
-16.6521,2.12239,9.75919,0.0247,-0.675035,-5.01776,9.75919,0.0283,,,,
-16.6522,2.1224,9.75935,0.0248,-0.675051,-5.01788,9.75935,0.0284,,,,
-16.6523,2.12242,9.75957,0.0249,-0.675067,-5.018,9.75957,0.0285,,,,
-16.6525,2.12244,9.75985,0.025,-0.675084,-5.01812,9.75985,0.0286,,,,
-16.6526,2.12245,9.76018,0.0251,-0.6751,-5.01824,9.76018,0.0287,,,,
-16.6527,2.12247,9.76055,0.0252,-0.675116,-5.01836,9.76055,0.0288,,,,
-16.6528,2.12248,9.76096,0.0253,-0.675132,-5.01848,9.76096,0.0289,,,,
-16.653,2.1225,9.7614,0.0254,-0.675149,-5.0186,9.7614,0.029,,,,
-16.6531,2.12251,9.76188,0.0255,-0.675165,-5.01873,9.76188,0.0291,,,,
-16.6532,2.12253,9.76237,0.0256,-0.675181,-5.01885,9.76237,0.0292,,,,
-16.6533,2.12254,9.76287,0.0257,-0.675197,-5.01897,9.76287,0.0293,,,,
-16.6534,2.12256,9.76339,0.0258,-0.675214,-5.01909,9.76339,0.0294,,,,
-16.6536,2.12257,9.76391,0.0259,-0.67523,-5.01921,9.76391,0.0295,,,,
-16.6537,2.12259,9.76443,0.026,-0.675246,-5.01933,9.76443,0.0296,,,,
-16.6538,2.1226,9.76494,0.0261,-0.675262,-5.01945,9.76494,0.0297,,,,
-16.6539,2.12262,9.76544,0.0262,-0.675279,-5.01957,9.76544,0.0298,,,,
-16.654,2.12264,9.76592,0.0263,-0.675295,-5.01969,9.76592,0.0299,,,,
-16.6542,2.12265,9.76639,0.0264,-0.675311,-5.01981,9.76639,0.03,,,,
-16.6543,2.12267,9.76682,0.0265,-0.675327,-5.01993,9.76682,0.0301,,,,
-16.6544,2.12268,9.76723,0.0266,-0.675343,-5.02005,9.76723,0.0302,,,,
-16.6545,2.1227,9.76761,0.0267,-0.67536,-5.02017,9.76761,0.0303,,,,
-16.6546,2.12271,9.76796,0.0268,-0.675376,-5.02029,9.76796,0.0304,,,,
-16.6548,2.12273,9.76826,0.0269,-0.675392,-5.02042,9.76826,0.0305,,,,
-16.6549,2.12274,9.76853,0.027,-0.675408,-5.02054,9.76853,0.0306,,,,
-16.655,2.12276,9.76876,0.0271,-0.675425,-5.02066,9.76876,0.0307,,,,
-16.6551,2.12277,9.76896,0.0272,-0.675441,-5.02078,9.76896,0.0308,,,,
-16.6552,2.12279,9.76911,0.0273,-0.675457,-5.0209,9.76911,0.0309,,,,
-16.6554,2.1228,9.76922,0.0274,-0.675473,-5.02102,9.76922,0.031,,,,
-16.6555,2.12282,9.76929,0.0275,-0.67549,-5.02114,9.76929,0.0311,,,,
-16.6556,2.12283,9.76932,0.0276,-0.675506,-5.02126,9.76932,0.0312,,,,
-16.6557,2.12285,9.76931,0.0277,-0.675522,-5.02138,9.76931,0.0313,,,,
-16.6559,2.12287,9.76927,0.0278,-0.675538,-5.0215,9.76927,0.0314,,,,
-16.656,2.12288,9.76919,0.0279,,,,,,,,
-16.6561,2.1229,9.76908,0.028,,,,,,,,
-16.6562,2.12291,9.76894,0.0281,,,,,,,,
-16.6563,2.12293,9.76878,0.0282,,,,,,,,
-16.6565,2.12294,9.76859,0.0283,,,,,,,,
-16.6566,2.12296,9.76837,0.0284,,,,,,,,
-16.6567,2.12297,9.76814,0.0285,,,,,,,,
-16.6568,2.12299,9.7679,0.0286,,,,,,,,
-16.6569,2.123,9.76764,0.0287,,,,,,,,
-16.6571,2.12302,9.76737,0.0288,,,,,,,,
-16.6572,2.12303,9.7671,0.0289,,,,,,,,
-16.6573,2.12305,9.76682,0.029,,,,,,,,
-16.6574,2.12307,9.76654,0.0291,,,,,,,,
-16.6575,2.12308,9.76627,0.0292,,,,,,,,
-16.6577,2.1231,9.766,0.0293,,,,,,,,
-16.6578,2.12311,9.76574,0.0294,,,,,,,,
-16.6579,2.12313,9.76549,0.0295,,,,,,,,
-16.658,2.12314,9.76526,0.0296,,,,,,,,
-16.6582,2.12316,9.76503,0.0297,,,,,,,,
-16.6583,2.12317,9.76483,0.0298,,,,,,,,
-16.6584,2.12319,9.76464,0.0299,,,,,,,,
-16.6585,2.1232,9.76447,0.03,,,,,,,,
-16.6586,2.12322,9.76432,0.0301,,,,,,,,
-16.6588,2.12323,9.76419,0.0302,,,,,,,,
-16.6589,2.12325,9.76408,0.0303,,,,,,,,
-16.659,2.12326,9.76399,0.0304,,,,,,,,
-16.6591,2.12328,9.76393,0.0305,,,,,,,,
-16.6592,2.1233,9.76389,0.0306,,,,,,,,
-16.6594,2.12331,9.76386,0.0307,,,,,,,,
-16.6595,2.12333,9.76386,0.0308,,,,,,,,
-16.6596,2.12334,9.76388,0.0309,,,,,,,,
-16.6597,2.12336,9.76391,0.031,,,,,,,,
-16.6598,2.12337,9.76397,0.0311,,,,,,,,
-16.66,2.12339,9.76403,0.0312,,,,,,,,
-16.6601,2.1234,9.76412,0.0313,,,,,,,,
-16.6602,2.12342,9.76422,0.0314,,,,,,,,
