X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,Temperature_list,Speed_list
-16.625,2.11894,9.76459,1.605,-10.2234,10.2905,9.76459,1.605,2.83305,-0.671387,9.76459,1.605,-4.99064,13.1978,9.76459,1.605,10.7605,8.2194,9.76459,1.605,1.03553e-009,
-16.625,2.11894,9.76459,1.606,-10.2234,10.2905,9.76459,1.606,2.83305,-0.671387,9.76459,1.606,-4.99064,13.1978,9.76459,1.606,10.7605,8.2194,9.76459,1.606,7.94539e-010,
-16.625,2.11894,9.76459,1.607,-10.2234,10.2905,9.76459,1.607,2.83305,-0.671387,9.76459,1.607,-4.99064,13.1978,9.76459,1.607,10.7605,8.2194,9.76459,1.607,7.03225e-010,
-16.625,2.11894,9.76459,1.608,-10.2234,10.2905,9.76459,1.608,2.83305,-0.671387,9.76459,1.608,-4.99064,13.1978,9.76459,1.608,10.7605,8.2194,9.76459,1.608,5.65472e-010,
-16.625,2.11894,9.76459,1.609,-10.2234,10.2905,9.76459,1.609,2.83305,-0.671387,9.76459,1.609,-4.99064,13.1978,9.76459,1.609,10.7605,8.2194,9.76459,1.609,1.06384e-009,
-16.625,2.11894,9.76459,1.61,-10.2234,10.2905,9.76459,1.61,2.83305,-0.671387,9.76459,1.61,-4.99064,13.1978,9.76459,1.61,10.7605,8.2194,9.76459,1.61,5.12204e-010,
-16.625,2.11894,9.76459,1.611,-10.2234,10.2905,9.76459,1.611,2.83305,-0.671387,9.76459,1.611,-4.99064,13.1978,9.76459,1.611,10.7605,8.2194,9.76459,1.611,3.36336e-010,
-16.625,2.11894,9.76459,1.612,-10.2234,10.2905,9.76459,1.612,2.83305,-0.671387,9.76459,1.612,-4.99064,13.1978,9.76459,1.612,10.7605,8.2194,9.76459,1.612,7.39274e-010,
-16.625,2.11894,9.76459,1.613,-10.2234,10.2905,9.76459,1.613,2.83305,-0.671387,9.76459,1.613,-4.99064,13.1978,9.76459,1.613,10.7605,8.2194,9.76459,1.613,4.93219e-010,
-16.625,2.11894,9.76459,1.614,-10.2234,10.2905,9.76459,1.614,2.83305,-0.671387,9.76459,1.614,-4.99064,13.1978,9.76459,1.614,10.7605,8.2194,9.76459,1.614,3.44162e-010,
-16.625,2.11894,9.76459,1.615,-10.2234,10.2905,9.76459,1.615,2.83305,-0.671387,9.76459,1.615,-4.99064,13.1978,9.76459,1.615,10.7605,8.2194,9.76459,1.615,6.57803e-010,
-16.625,2.11894,9.76459,1.616,-10.2234,10.2905,9.76459,1.616,2.83305,-0.671387,9.76459,1.616,-4.99064,13.1978,9.76459,1.616,10.7605,8.2194,9.76459,1.616,8.59925e-010,
-16.625,2.11894,9.76459,1.617,-10.2234,10.2905,9.76459,1.617,2.83305,-0.671387,9.76459,1.617,-4.99064,13.1978,9.76459,1.617,10.7605,8.2194,9.76459,1.617,3.64694e-010,
-16.625,2.11894,9.76459,1.618,-10.2234,10.2905,9.76459,1.618,2.83305,-0.671387,9.76459,1.618,-4.99064,13.1978,9.76459,1.618,10.7605,8.2194,9.76459,1.618,6.78851e-010,
-16.625,2.11894,9.76459,1.619,-10.2234,10.2905,9.76459,1.619,2.83305,-0.671387,9.76459,1.619,-4.99064,13.1978,9.76459,1.619,10.7605,8.2194,9.76459,1.619,7.01605e-010,
-16.625,2.11894,9.76459,1.62,-10.2234,10.2905,9.76459,1.62,2.83305,-0.671387,9.76459,1.62,-4.99064,13.1978,9.76459,1.62,10.7605,8.2194,9.76459,1.62,4.11195e-010,
-16.625,2.11894,9.76459,1.621,-10.2234,10.2905,9.76459,1.621,2.83305,-0.671387,9.76459,1.621,-4.99064,13.1978,9.76459,1.621,10.7605,8.2194,9.76459,1.621,9.08523e-010,
-16.625,2.11894,9.76459,1.622,-10.2234,10.2905,9.76459,1.622,2.83305,-0.671387,9.76459,1.622,-4.99064,13.1978,9.76459,1.622,10.7605,8.2194,9.76459,1.622,8.66042e-010,
-16.625,2.11894,9.76459,1.623,-10.2234,10.2905,9.76459,1.623,2.83305,-0.671387,9.76459,1.623,-4.99064,13.1978,9.76459,1.623,10.7605,8.2194,9.76459,1.623,4.89322e-010,
-16.625,2.11894,9.76459,1.624,-10.2234,10.2905,9.76459,1.624,2.83305,-0.671387,9.76459,1.624,-4.99064,13.1978,9.76459,1.624,10.7605,8.2194,9.76459,1.624,9.08047e-010,
-16.625,2.11894,9.76459,1.625,-10.2234,10.2905,9.76459,1.625,2.83305,-0.671387,9.76459,1.625,-4.99064,13.1978,9.76459,1.625,10.7605,8.2194,9.76459,1.625,7.85837e-010,
-16.625,2.11894,9.76459,1.626,-10.2234,10.2905,9.76459,1.626,2.83305,-0.671387,9.76459,1.626,-4.99064,13.1978,9.76459,1.626,10.7605,8.2194,9.76459,1.626,4.8051e-010,
-16.625,2.11894,9.76459,1.627,-10.2234,10.2905,9.76459,1.627,2.83305,-0.671387,9.76459,1.627,-4.99064,13.1978,9.76459,1.627,10.7605,8.2194,9.76459,1.627,9.78672e-010,
-16.625,2.11894,9.76459,1.628,-10.2234,10.2905,9.76459,1.628,2.83305,-0.671387,9.76459,1.628,-4.99064,13.1978,9.76459,1.628,10.7605,8.2194,9.76459,1.628,5.47098e-010,
-16.625,2.11894,9.76459,1.629,-10.2234,10.2905,9.76459,1.629,2.83305,-0.671387,9.76459,1.629,-4.99064,13.1978,9.76459,1.629,10.7605,8.2194,9.76459,1.629,1.02566e-009,
-16.625,2.11894,9.76459,1.63,-10.2234,10.2905,9.76459,1.63,2.83305,-0.671387,9.76459,1.63,-4.99064,13.1978,9.76459,1.63,10.7605,8.2194,9.76459,1.63,3.96591e-010,
-16.625,2.11894,9.76459,1.631,-10.2234,10.2905,9.76459,1.631,2.83305,-0.671387,9.76459,1.631,-4.99064,13.1978,9.76459,1.631,10.7605,8.2194,9.76459,1.631,6.83137e-010,
-16.625,2.11894,9.76459,1.632,-10.2234,10.2905,9.76459,1.632,2.83305,-0.671387,9.76459,1.632,-4.99064,13.1978,9.76459,1.632,10.7605,8.2194,9.76459,1.632,9.57444e-010,
-16.625,2.11894,9.76459,1.633,-10.2234,10.2905,9.76459,1.633,2.83305,-0.671387,9.76459,1.633,-4.99064,13.1978,9.76459,1.633,10.7605,8.2194,9.76459,1.633,3.18405e-010,
-16.625,2.11894,9.76459,1.634,-10.2234,10.2905,9.76459,1.634,2.83305,-0.671387,9.76459,1.634,-4.99064,13.1978,9.76459,1.634,10.7605,8.2194,9.76459,1.634,4.94103e-010,
-16.625,2.11894,9.76459,1.635,-10.2234,10.2905,9.76459,1.635,2.83305,-0.671387,9.76459,1.635,-4.99064,13.1978,9.76459,1.635,10.7605,8.2194,9.76459,1.635,4.49484e-010,
-16.625,2.11894,9.76459,1.636,-10.2234,10.2905,9.76459,1.636,2.83305,-0.671387,9.76459,1.636,-4.99064,13.1978,9.76459,1.636,10.7605,8.2194,9.76459,1.636,3.20144e-010,
-16.625,2.11894,9.76459,1.637,-10.2234,10.2905,9.76459,1.637,2.83305,-0.671387,9.76459,1.637,-4.99064,13.1978,9.76459,1.637,10.7605,8.2194,9.76459,1.637,5.6201e-010,
-16.625,2.11894,9.76459,1.638,-10.2234,10.2905,9.76459,1.638,2.83305,-0.671387,9.76459,1.638,-4.99064,13.1978,9.76459,1.638,10.7605,8.2194,9.76459,1.638,3.562e-010,
-16.625,2.11894,9.76459,1.639,-10.2234,10.2905,9.76459,1.639,2.83305,-0.671387,9.76459,1.639,-4.99064,13.1978,9.76459,1.639,10.7605,8.2194,9.76459,1.639,9.97059e-010,
-16.625,2.11894,9.76459,1.64,-10.2234,10.2905,9.76459,1.64,2.83305,-0.671387,9.76459,1.64,-4.99064,13.1978,9.76459,1.64,10.7605,8.2194,9.76459,1.64,3.32161e-010,
-16.625,2.11894,9.76459,1.641,-10.2234,10.2905,9.76459,1.641,2.83305,-0.671387,9.76459,1.641,-4.99064,13.1978,9.76459,1.641,10.7605,8.2194,9.76459,1.641,6.55517e-010,
-16.625,2.11894,9.76459,1.642,-10.2234,10.2905,9.76459,1.642,2.83305,-0.671387,9.76459,1.642,-4.99064,13.1978,9.76459,1.642,10.7605,8.2194,9.76459,1.642,4.37844e-010,
-16.625,2.11894,9.76459,1.643,-10.2234,10.2905,9.76459,1.643,2.83305,-0.671387,9.76459,1.643,-4.99064,13.1978,9.76459,1.643,10.7605,8.2194,9.76459,1.643,4.21486e-010,
-16.625,2.11894,9.76459,1.644,-10.2234,10.2905,9.76459,1.644,2.83305,-0.671387,9.76459,1.644,-4.99064,13.1978,9.76459,1.644,10.7605,8.2194,9.76459,1.644,4.16188e-010,
-16.625,2.11894,9.76459,1.645,-10.2234,10.2905,9.76459,1.645,2.83305,-0.671387,9.76459,1.645,-4.99064,13.1978,9.76459,1.645,10.7605,8.2194,9.76459,1.645,6.36048e-010,
-16.625,2.11894,9.76459,1.646,-10.2234,10.2905,9.76459,1.646,2.83305,-0.671387,9.76459,1.646,-4.99064,13.1978,9.76459,1.646,10.7605,8.2194,9.76459,1.646,6.75013e-010,
-16.625,2.11894,9.76459,1.647,-10.2234,10.2905,9.76459,1.647,2.83305,-0.671387,9.76459,1.647,-4.99064,13.1978,9.76459,1.647,10.7605,8.2194,9.76459,1.647,3.40923e-010,
-16.625,2.11894,9.76459,1.648,-10.2234,10.2905,9.76459,1.648,2.83305,-0.671387,9.76459,1.648,-4.99064,13.1978,9.76459,1.648,10.7605,8.2194,9.76459,1.648,5.35044e-010,
-16.625,2.11894,9.76459,1.649,-10.2234,10.2905,9.76459,1.649,2.83305,-0.671387,9.76459,1.649,-4.99064,13.1978,9.76459,1.649,10.7605,8.2194,9.76459,1.649,4.50514e-010,
-16.625,2.11894,9.76459,1.65,-10.2234,10.2905,9.76459,1.65,2.83305,-0.671387,9.76459,1.65,-4.99064,13.1978,9.76459,1.65,10.7605,8.2194,9.76459,1.65,4.53116e-010,
-16.625,2.11894,9.76459,1.651,-10.2234,10.2905,9.76459,1.651,2.83305,-0.671387,9.76459,1.651,-4.99064,13.1978,9.76459,1.651,10.7605,8.2194,9.76459,1.651,6.74395e-010,
-16.625,2.11894,9.76459,1.652,-10.2234,10.2905,9.76459,1.652,2.83305,-0.671387,9.76459,1.652,-4.99064,13.1978,9.76459,1.652,10.7605,8.2194,9.76459,1.652,5.37081e-010,
-16.625,2.11894,9.76459,1.653,-10.2234,10.2905,9.76459,1.653,2.83305,-0.671387,9.76459,1.653,-4.99064,13.1978,9.76459,1.653,10.7605,8.2194,9.76459,1.653,4.49259e-010,
-16.625,2.11894,9.76459,1.654,-10.2234,10.2905,9.76459,1.654,2.83305,-0.671387,9.76459,1.654,-4.99064,13.1978,9.76459,1.654,10.7605,8.2194,9.76459,1.654,4.99939e-010,
-16.625,2.11894,9.76459,1.655,-10.2234,10.2905,9.76459,1.655,2.83305,-0.671387,9.76459,1.655,-4.99064,13.1978,9.76459,1.655,10.7605,8.2194,9.76459,1.655,5.7893e-010,
-16.625,2.11894,9.76459,1.656,-10.2234,10.2905,9.76459,1.656,2.83305,-0.671387,9.76459,1.656,-4.99064,13.1978,9.76459,1.656,10.7605,8.2194,9.76459,1.656,5.65914e-010,
-16.625,2.11894,9.76459,1.657,-10.2234,10.2905,9.76459,1.657,2.83305,-0.671387,9.76459,1.657,-4.99064,13.1978,9.76459,1.657,10.7605,8.2194,9.76459,1.657,6.99756e-010,
-16.625,2.11894,9.76459,1.658,-10.2234,10.2905,9.76459,1.658,2.83305,-0.671387,9.76459,1.658,-4.99064,13.1978,9.76459,1.658,10.7605,8.2194,9.76459,1.658,9.0438e-010,
-16.625,2.11894,9.76459,1.659,-10.2234,10.2905,9.76459,1.659,2.83305,-0.671387,9.76459,1.659,-4.99064,13.1978,9.76459,1.659,10.7605,8.2194,9.76459,1.659,8.03773e-010,
-16.625,2.11894,9.76459,1.66,-10.2234,10.2905,9.76459,1.66,2.83305,-0.671387,9.76459,1.66,-4.99064,13.1978,9.76459,1.66,10.7605,8.2194,9.76459,1.66,6.28246e-010,
-16.625,2.11894,9.76459,1.661,-10.2234,10.2905,9.76459,1.661,2.83305,-0.671387,9.76459,1.661,-4.99064,13.1978,9.76459,1.661,10.7605,8.2194,9.76459,1.661,9.76301e-010,
-16.625,2.11894,9.76459,1.662,-10.2234,10.2905,9.76459,1.662,2.83305,-0.671387,9.76459,1.662,-4.99064,13.1978,9.76459,1.662,10.7605,8.2194,9.76459,1.662,6.86626e-010,
-16.625,2.11894,9.76459,1.663,-10.2234,10.2905,9.76459,1.663,2.83305,-0.671387,9.76459,1.663,-4.99064,13.1978,9.76459,1.663,10.7605,8.2194,9.76459,1.663,4.54038e-010,
-16.625,2.11894,9.76459,1.664,-10.2234,10.2905,9.76459,1.664,2.83305,-0.671387,9.76459,1.664,-4.99064,13.1978,9.76459,1.664,10.7605,8.2194,9.76459,1.664,9.43195e-010,
-16.625,2.11894,9.76459,1.665,-10.2234,10.2905,9.76459,1.665,2.83305,-0.671387,9.76459,1.665,-4.99064,13.1978,9.76459,1.665,10.7605,8.2194,9.76459,1.665,4.6046e-010,
-16.625,2.11894,9.76459,1.666,-10.2234,10.2905,9.76459,1.666,2.83305,-0.671387,9.76459,1.666,-4.99064,13.1978,9.76459,1.666,10.7605,8.2194,9.76459,1.666,3.43554e-010,
-16.625,2.11894,9.76459,1.667,-10.2234,10.2905,9.76459,1.667,2.83305,-0.671387,9.76459,1.667,-4.99064,13.1978,9.76459,1.667,10.7605,8.2194,9.76459,1.667,1.21203e-009,
-16.625,2.11894,9.76459,1.668,-10.2234,10.2905,9.76459,1.668,2.83305,-0.671387,9.76459,1.668,-4.99064,13.1978,9.76459,1.668,10.7605,8.2194,9.76459,1.668,8.88755e-010,
-16.625,2.11894,9.76459,1.669,-10.2234,10.2905,9.76459,1.669,2.83305,-0.671387,9.76459,1.669,-4.99064,13.1978,9.76459,1.669,10.7605,8.2194,9.76459,1.669,6.67713e-010,
-16.625,2.11894,9.76459,1.67,-10.2234,10.2905,9.76459,1.67,2.83305,-0.671387,9.76459,1.67,-4.99064,13.1978,9.76459,1.67,10.7605,8.2194,9.76459,1.67,9.85234e-010,
-16.625,2.11894,9.76459,1.671,-10.2234,10.2905,9.76459,1.671,2.83305,-0.671387,9.76459,1.671,-4.99064,13.1978,9.76459,1.671,10.7605,8.2194,9.76459,1.671,7.12245e-010,
-16.625,2.11894,9.76459,1.672,-10.2234,10.2905,9.76459,1.672,2.83305,-0.671387,9.76459,1.672,-4.99064,13.1978,9.76459,1.672,10.7605,8.2194,9.76459,1.672,6.43496e-010,
-16.625,2.11894,9.76459,1.673,-10.2234,10.2905,9.76459,1.673,2.83305,-0.671387,9.76459,1.673,-4.99064,13.1978,9.76459,1.673,10.7605,8.2194,9.76459,1.673,1.61715e-009,
-16.625,2.11894,9.76459,1.674,-10.2234,10.2905,9.76459,1.674,2.83305,-0.671387,9.76459,1.674,-4.99064,13.1978,9.76459,1.674,10.7605,8.2194,9.76459,1.674,7.73533e-010,
-16.625,2.11894,9.76459,1.675,-10.2234,10.2905,9.76459,1.675,2.83305,-0.671387,9.76459,1.675,-4.99064,13.1978,9.76459,1.675,10.7605,8.2194,9.76459,1.675,7.59369e-010,
-16.625,2.11894,9.76459,1.676,-10.2234,10.2905,9.76459,1.676,2.83305,-0.671387,9.76459,1.676,-4.99064,13.1978,9.76459,1.676,10.7605,8.2194,9.76459,1.676,1.19027e-009,
-16.625,2.11894,9.76459,1.677,-10.2234,10.2905,9.76459,1.677,2.83305,-0.671387,9.76459,1.677,-4.99064,13.1978,9.76459,1.677,10.7605,8.2194,9.76459,1.677,6.91567e-010,
-16.625,2.11894,9.76459,1.678,-10.2234,10.2905,9.76459,1.678,2.83305,-0.671387,9.76459,1.678,-4.99064,13.1978,9.76459,1.678,10.7605,8.2194,9.76459,1.678,4.16445e-010,
-16.625,2.11894,9.76459,1.679,-10.2234,10.2905,9.76459,1.679,2.83305,-0.671387,9.76459,1.679,-4.99064,13.1978,9.76459,1.679,10.7605,8.2194,9.76459,1.679,1.1134e-009,
-16.625,2.11894,9.76459,1.68,-10.2234,10.2905,9.76459,1.68,2.83305,-0.671387,9.76459,1.68,-4.99064,13.1978,9.76459,1.68,10.7605,8.2194,9.76459,1.68,1.03522e-009,
-16.625,2.11894,9.76459,1.681,-10.2234,10.2905,9.76459,1.681,2.83305,-0.671387,9.76459,1.681,-4.99064,13.1978,9.76459,1.681,10.7605,8.2194,9.76459,1.681,4.34416e-010,
-16.625,2.11894,9.76459,1.682,-10.2234,10.2905,9.76459,1.682,2.83305,-0.671387,9.76459,1.682,-4.99064,13.1978,9.76459,1.682,10.7605,8.2194,9.76459,1.682,1.05644e-009,
-16.625,2.11894,9.76459,1.683,-10.2234,10.2905,9.76459,1.683,2.83305,-0.671387,9.76459,1.683,-4.99064,13.1978,9.76459,1.683,10.7605,8.2194,9.76459,1.683,3.86922e-010,
-16.625,2.11894,9.76459,1.684,-10.2234,10.2905,9.76459,1.684,2.83305,-0.671387,9.76459,1.684,-4.99064,13.1978,9.76459,1.684,10.7605,8.2194,9.76459,1.684,2.4982e-010,
-16.625,2.11894,9.76459,1.685,-10.2234,10.2905,9.76459,1.685,2.83305,-0.671387,9.76459,1.685,-4.99064,13.1978,9.76459,1.685,10.7605,8.2194,9.76459,1.685,5.91237e-010,
-16.625,2.11894,9.76459,1.686,-10.2234,10.2905,9.76459,1.686,2.83305,-0.671387,9.76459,1.686,-4.99064,13.1978,9.76459,1.686,10.7605,8.2194,9.76459,1.686,4.96656e-010,
-16.625,2.11894,9.76459,1.687,-10.2234,10.2905,9.76459,1.687,2.83305,-0.671387,9.76459,1.687,-4.99064,13.1978,9.76459,1.687,10.7605,8.2194,9.76459,1.687,4.16898e-010,
-16.625,2.11894,9.76459,1.688,-10.2234,10.2905,9.76459,1.688,2.83305,-0.671387,9.76459,1.688,-4.99064,13.1978,9.76459,1.688,10.7605,8.2194,9.76459,1.688,4.94778e-010,
-16.625,2.11894,9.76459,1.689,-10.2234,10.2905,9.76459,1.689,2.83305,-0.671387,9.76459,1.689,-4.99064,13.1978,9.76459,1.689,10.7605,8.2194,9.76459,1.689,4.17982e-010,
-16.625,2.11894,9.76459,1.69,-10.2234,10.2905,9.76459,1.69,2.83305,-0.671387,9.76459,1.69,-4.99064,13.1978,9.76459,1.69,10.7605,8.2194,9.76459,1.69,2.86047e-010,
-16.625,2.11894,9.76459,1.691,-10.2234,10.2905,9.76459,1.691,2.83305,-0.671387,9.76459,1.691,-4.99064,13.1978,9.76459,1.691,10.7605,8.2194,9.76459,1.691,6.56254e-010,
-16.625,2.11894,9.76459,1.692,-10.2234,10.2905,9.76459,1.692,2.83305,-0.671387,9.76459,1.692,-4.99064,13.1978,9.76459,1.692,10.7605,8.2194,9.76459,1.692,5.64057e-010,
-16.625,2.11894,9.76459,1.693,-10.2234,10.2905,9.76459,1.693,2.83305,-0.671387,9.76459,1.693,-4.99064,13.1978,9.76459,1.693,10.7605,8.2194,9.76459,1.693,6.44264e-010,
-16.625,2.11894,9.76459,1.694,-10.2234,10.2905,9.76459,1.694,2.83305,-0.671387,9.76459,1.694,-4.99064,13.1978,9.76459,1.694,10.7605,8.2194,9.76459,1.694,6.30203e-010,
-16.625,2.11894,9.76459,1.695,-10.2234,10.2905,9.76459,1.695,2.83305,-0.671387,9.76459,1.695,-4.99064,13.1978,9.76459,1.695,10.7605,8.2194,9.76459,1.695,1.05686e-009,
-16.625,2.11894,9.76459,1.696,-10.2234,10.2905,9.76459,1.696,2.83305,-0.671387,9.76459,1.696,-4.99064,13.1978,9.76459,1.696,10.7605,8.2194,9.76459,1.696,5.02257e-010,
-16.625,2.11894,9.76459,1.697,-10.2234,10.2905,9.76459,1.697,2.83305,-0.671387,9.76459,1.697,-4.99064,13.1978,9.76459,1.697,10.7605,8.2194,9.76459,1.697,1.06787e-009,
-16.625,2.11894,9.76459,1.698,-10.2234,10.2905,9.76459,1.698,2.83305,-0.671387,9.76459,1.698,-4.99064,13.1978,9.76459,1.698,10.7605,8.2194,9.76459,1.698,9.16327e-010,
-16.625,2.11894,9.76459,1.699,-10.2234,10.2905,9.76459,1.699,2.83305,-0.671387,9.76459,1.699,-4.99064,13.1978,9.76459,1.699,10.7605,8.2194,9.76459,1.699,7.96143e-010,
-16.625,2.11894,9.76459,1.7,-10.2234,10.2905,9.76459,1.7,2.83305,-0.671387,9.76459,1.7,-4.99064,13.1978,9.76459,1.7,10.7605,8.2194,9.76459,1.7,5.71994e-010,
-16.625,2.11894,9.76459,1.701,-10.2234,10.2905,9.76459,1.701,2.83305,-0.671387,9.76459,1.701,-4.99064,13.1978,9.76459,1.701,10.7605,8.2194,9.76459,1.701,1.21387e-009,
-16.625,2.11894,9.76459,1.702,-10.2234,10.2905,9.76459,1.702,2.83305,-0.671387,9.76459,1.702,-4.99064,13.1978,9.76459,1.702,10.7605,8.2194,9.76459,1.702,7.9184e-010,
-16.625,2.11894,9.76459,1.703,-10.2234,10.2905,9.76459,1.703,2.83305,-0.671387,9.76459,1.703,-4.99064,13.1978,9.76459,1.703,10.7605,8.2194,9.76459,1.703,3.48843e-010,
-16.625,2.11894,9.76459,1.704,-10.2234,10.2905,9.76459,1.704,2.83305,-0.671387,9.76459,1.704,-4.99064,13.1978,9.76459,1.704,10.7605,8.2194,9.76459,1.704,9.41523e-010,
-16.625,2.11894,9.76459,1.705,-10.2234,10.2905,9.76459,1.705,2.83305,-0.671387,9.76459,1.705,-4.99064,13.1978,9.76459,1.705,10.7605,8.2194,9.76459,1.705,3.64374e-010,
-16.625,2.11894,9.76459,1.706,-10.2234,10.2905,9.76459,1.706,2.83305,-0.671387,9.76459,1.706,-4.99064,13.1978,9.76459,1.706,10.7605,8.2194,9.76459,1.706,3.47392e-010,
-16.625,2.11894,9.76459,1.707,-10.2234,10.2905,9.76459,1.707,2.83305,-0.671387,9.76459,1.707,-4.99064,13.1978,9.76459,1.707,10.7605,8.2194,9.76459,1.707,5.30969e-010,
-16.625,2.11894,9.76459,1.708,-10.2234,10.2905,9.76459,1.708,2.83305,-0.671387,9.76459,1.708,-4.99064,13.1978,9.76459,1.708,10.7605,8.2194,9.76459,1.708,5.2813e-010,
-16.625,2.11894,9.76459,1.709,-10.2234,10.2905,9.76459,1.709,2.83305,-0.671387,9.76459,1.709,-4.99064,13.1978,9.76459,1.709,10.7605,8.2194,9.76459,1.709,3.40371e-010,
-16.625,2.11894,9.76459,1.71,-10.2234,10.2905,9.76459,1.71,2.83305,-0.671387,9.76459,1.71,-4.99064,13.1978,9.76459,1.71,10.7605,8.2194,9.76459,1.71,4.62048e-010,
-16.625,2.11894,9.76459,1.711,-10.2234,10.2905,9.76459,1.711,2.83305,-0.671387,9.76459,1.711,-4.99064,13.1978,9.76459,1.711,10.7605,8.2194,9.76459,1.711,7.15306e-010,
-16.625,2.11894,9.76459,1.712,-10.2234,10.2905,9.76459,1.712,2.83305,-0.671387,9.76459,1.712,-4.99064,13.1978,9.76459,1.712,10.7605,8.2194,9.76459,1.712,3.69441e-010,
-16.625,2.11894,9.76459,1.713,-10.2234,10.2905,9.76459,1.713,2.83305,-0.671387,9.76459,1.713,-4.99064,13.1978,9.76459,1.713,10.7605,8.2194,9.76459,1.713,4.86486e-010,
-16.625,2.11894,9.76459,1.714,-10.2234,10.2905,9.76459,1.714,2.83305,-0.671387,9.76459,1.714,-4.99064,13.1978,9.76459,1.714,10.7605,8.2194,9.76459,1.714,6.51418e-010,
-16.625,2.11894,9.76459,1.715,-10.2234,10.2905,9.76459,1.715,2.83305,-0.671387,9.76459,1.715,-4.99064,13.1978,9.76459,1.715,10.7605,8.2194,9.76459,1.715,7.7757e-010,
-16.625,2.11894,9.76459,1.716,-10.2234,10.2905,9.76459,1.716,2.83305,-0.671387,9.76459,1.716,-4.99064,13.1978,9.76459,1.716,10.7605,8.2194,9.76459,1.716,5.18298e-010,
-16.625,2.11894,9.76459,1.717,-10.2234,10.2905,9.76459,1.717,2.83305,-0.671387,9.76459,1.717,-4.99064,13.1978,9.76459,1.717,10.7605,8.2194,9.76459,1.717,5.97374e-010,
-16.625,2.11894,9.76459,1.718,-10.2234,10.2905,9.76459,1.718,2.83305,-0.671387,9.76459,1.718,-4.99064,13.1978,9.76459,1.718,10.7605,8.2194,9.76459,1.718,8.67788e-010,
-16.625,2.11894,9.76459,1.719,-10.2234,10.2905,9.76459,1.719,2.83305,-0.671387,9.76459,1.719,-4.99064,13.1978,9.76459,1.719,10.7605,8.2194,9.76459,1.719,5.47768e-010,
-16.625,2.11894,9.76459,1.72,-10.2234,10.2905,9.76459,1.72,2.83305,-0.671387,9.76459,1.72,-4.99064,13.1978,9.76459,1.72,10.7605,8.2194,9.76459,1.72,1.13781e-009,
-16.625,2.11894,9.76459,1.721,-10.2234,10.2905,9.76459,1.721,2.83305,-0.671387,9.76459,1.721,-4.99064,13.1978,9.76459,1.721,10.7605,8.2194,9.76459,1.721,5.01295e-010,
-16.625,2.11894,9.76459,1.722,-10.2234,10.2905,9.76459,1.722,2.83305,-0.671387,9.76459,1.722,-4.99064,13.1978,9.76459,1.722,10.7605,8.2194,9.76459,1.722,8.66782e-010,
-16.625,2.11894,9.76459,1.723,-10.2234,10.2905,9.76459,1.723,2.83305,-0.671387,9.76459,1.723,-4.99064,13.1978,9.76459,1.723,10.7605,8.2194,9.76459,1.723,1.50189e-009,
-16.625,2.11894,9.76459,1.724,-10.2234,10.2905,9.76459,1.724,2.83305,-0.671387,9.76459,1.724,-4.99064,13.1978,9.76459,1.724,10.7605,8.2194,9.76459,1.724,3.37613e-010,
-16.625,2.11894,9.76459,1.725,-10.2234,10.2905,9.76459,1.725,2.83305,-0.671387,9.76459,1.725,-4.99064,13.1978,9.76459,1.725,10.7605,8.2194,9.76459,1.725,8.88988e-010,
-16.625,2.11894,9.76459,1.726,-10.2234,10.2905,9.76459,1.726,2.83305,-0.671387,9.76459,1.726,-4.99064,13.1978,9.76459,1.726,10.7605,8.2194,9.76459,1.726,1.12437e-009,
-16.625,2.11894,9.76459,1.727,-10.2234,10.2905,9.76459,1.727,2.83305,-0.671387,9.76459,1.727,-4.99064,13.1978,9.76459,1.727,10.7605,8.2194,9.76459,1.727,2.629e-010,
-16.625,2.11894,9.76459,1.728,-10.2234,10.2905,9.76459,1.728,2.83305,-0.671387,9.76459,1.728,-4.99064,13.1978,9.76459,1.728,10.7605,8.2194,9.76459,1.728,6.52117e-010,
-16.625,2.11894,9.76459,1.729,-10.2234,10.2905,9.76459,1.729,2.83305,-0.671387,9.76459,1.729,-4.99064,13.1978,9.76459,1.729,10.7605,8.2194,9.76459,1.729,6.96101e-010,
-16.625,2.11894,9.76459,1.73,-10.2234,10.2905,9.76459,1.73,2.83305,-0.671387,9.76459,1.73,-4.99064,13.1978,9.76459,1.73,10.7605,8.2194,9.76459,1.73,5.29834e-010,
-16.625,2.11894,9.76459,1.731,-10.2234,10.2905,9.76459,1.731,2.83305,-0.671387,9.76459,1.731,-4.99064,13.1978,9.76459,1.731,10.7605,8.2194,9.76459,1.731,3.30993e-010,
-16.625,2.11894,9.76459,1.732,-10.2234,10.2905,9.76459,1.732,2.83305,-0.671387,9.76459,1.732,-4.99064,13.1978,9.76459,1.732,10.7605,8.2194,9.76459,1.732,5.57095e-010,
-16.625,2.11894,9.76459,1.733,-10.2234,10.2905,9.76459,1.733,2.83305,-0.671387,9.76459,1.733,-4.99064,13.1978,9.76459,1.733,10.7605,8.2194,9.76459,1.733,6.48798e-010,
