X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,Time_list,Temperature_list,Speed_list
-4.98749,0.635681,9.89665,-1.49719,3.95935,10.2114,2.1048,0.135193,9.95199,-3.52692,-3.34106,10.2942,-4.91089,-1.22131,10.0658,-3.33771,1.63025,10.0254,2.83295,3.02582,10.0599,4.55872,4.2569,10.0697,3.62213,-2.90405,10.1898,1.11481,-1.07574,9.9331,0,9.39707,3.05333e-006
-4.98748,0.635685,9.89657,-1.49721,3.95933,10.211,2.10495,0.13543,9.95173,-3.52693,-3.34109,10.2938,-4.9109,-1.22136,10.0654,-3.33771,1.63024,10.025,2.83292,3.02581,10.0595,4.55869,4.25688,10.0692,3.62212,-2.90407,10.1894,1.11456,-1.07603,9.93289,0.0001,42828.9,3.74631e-006
-4.98733,0.635809,9.89613,-1.49721,3.95931,10.2083,2.10611,0.137154,9.9501,-3.52694,-3.34112,10.2911,-4.91088,-1.22154,10.0627,-3.33758,1.6303,10.0223,2.83289,3.02584,10.0568,4.55868,4.25688,10.0665,3.62212,-2.90413,10.1867,1.113,-1.07784,9.93163,0.0002,146214,5.59516e-006
-4.98706,0.636035,9.89538,-1.49721,3.9593,10.2036,2.10813,0.140145,9.94731,-3.52693,-3.34115,10.2864,-4.91083,-1.22185,10.058,-3.33736,1.63042,10.0176,2.83284,3.0259,10.0521,4.55868,4.2569,10.0618,3.62213,-2.90421,10.182,1.11033,-1.08096,9.92947,0.0003,282606,1.30158e-005
-4.98669,0.63635,9.89439,-1.49721,3.9593,10.1972,2.11088,0.144203,9.94358,-3.52692,-3.34118,10.28,-4.91075,-1.22226,10.0517,-3.33704,1.63059,10.0112,2.83279,3.02599,10.0457,4.55869,4.25693,10.0554,3.62214,-2.90432,10.1756,1.10672,-1.08518,9.92658,0.0004,433049,6.35098e-006
-4.98623,0.636739,9.8932,-1.4972,3.9593,10.1894,2.11421,0.14915,9.93909,-3.52689,-3.34122,10.2722,-4.91065,-1.22276,10.0439,-3.33665,1.63081,10.0034,2.83272,3.02611,10.0379,4.5587,4.25698,10.0476,3.62217,-2.90446,10.1678,1.10233,-1.09031,9.92312,0.0005,584891,3.87041e-006
-4.9857,0.637191,9.89187,-1.49718,3.9593,10.1804,2.11803,0.154824,9.93404,-3.52686,-3.34125,10.2632,-4.91054,-1.22334,10.0349,-3.3362,1.63106,9.99444,2.83265,3.02624,10.0289,4.55872,4.25703,10.0386,3.6222,-2.90461,10.1588,1.0973,-1.0962,9.91923,0.0006,730075,9.15798e-006
-4.98524,0.637616,9.89115,-1.49716,3.9593,10.1703,2.12223,0.161084,9.92835,-3.52683,-3.34129,10.2531,-4.91041,-1.22398,10.0249,-3.33555,1.63143,9.98441,2.83257,3.02639,10.0188,4.55874,4.25709,10.0285,3.62224,-2.90478,10.1488,1.09175,-1.10269,9.91505,0.0007,881811,1.50325e-006
-4.98548,0.637626,9.89373,-1.49712,3.95933,10.1593,2.12671,0.1678,9.92123,-3.52678,-3.34134,10.2421,-4.91027,-1.22469,10.014,-3.33407,1.63227,9.9737,2.83249,3.02656,10.0079,4.55876,4.25718,10.0175,3.62228,-2.90496,10.1378,1.08579,-1.10966,9.9107,0.0008,993193,3.15957e-006
-4.98634,0.637279,9.89567,-1.49707,3.95938,10.1476,2.13138,0.174865,9.91422,-3.52674,-3.34138,10.2304,-4.91013,-1.22547,10.0023,-3.33187,1.63353,9.96259,2.83239,3.02674,9.99612,4.55877,4.25727,10.0058,3.62232,-2.90516,10.1261,1.07951,-1.117,9.90629,0.0009,1.08792e+006,6.98274e-006
-4.98769,0.636613,9.8973,-1.497,3.95944,10.1352,2.13618,0.182152,9.90833,-3.52669,-3.34143,10.218,-4.90999,-1.22629,9.98997,-3.32905,1.63513,9.95062,2.83227,3.02698,9.98375,4.5588,4.25739,9.99339,3.62237,-2.90536,10.1137,1.073,-1.12461,9.90094,0.001,1.29974e+006,
-4.98939,0.635762,9.89994,-1.49693,3.95951,10.1222,2.14099,0.189436,9.90671,-3.52663,-3.34148,10.205,-4.90981,-1.22734,9.97701,-3.32566,1.63702,9.93534,2.83191,3.02743,9.97123,4.55896,4.25765,9.98046,3.62241,-2.90557,10.1008,1.06631,-1.13244,9.89108,0.0011,1.30116e+006,
-4.99142,0.63554,9.90191,-1.49684,3.9596,10.1088,2.14567,0.196702,9.90423,-3.52653,-3.34156,10.1916,-4.90946,-1.22948,9.96335,-3.32168,1.63916,9.92108,2.83089,3.02774,9.95985,4.55964,4.25845,9.96725,3.6224,-2.90582,10.0874,1.05947,-1.14039,9.8822,0.0012,1.29878e+006,
-4.99371,0.635863,9.9031,-1.49674,3.95969,10.095,2.1502,0.203909,9.90159,-3.5264,-3.34165,10.1778,-4.90897,-1.23255,9.94988,-3.31721,1.64152,9.90791,2.8293,3.02795,9.94841,4.56075,4.2597,9.95406,3.62234,-2.9061,10.0736,1.05252,-1.14843,9.87442,0.0013,1.27912e+006,
-4.99622,0.636652,9.90362,-1.49663,3.9598,10.0808,2.15457,0.211022,9.89888,-3.52624,-3.34177,10.1637,-4.90834,-1.2364,9.93684,-3.31233,1.64406,9.89592,2.82724,3.02806,9.93713,4.56223,4.26135,9.94116,3.62225,-2.9064,10.0594,1.04553,-1.15648,9.86775,0.0014,1.24615e+006,
-4.9989,0.63784,9.90355,-1.49652,3.95991,10.0663,2.15876,0.218014,9.89615,-3.52606,-3.34189,10.1492,-4.90761,-1.24093,9.92442,-3.3071,1.64674,9.8852,2.82478,3.02811,9.92621,4.56402,4.26331,9.92874,3.62213,-2.90672,10.045,1.03853,-1.16452,9.86217,0.0015,1.20418e+006,
4.99827,0.639367,9.903,-1.49639,3.96003,10.0516,2.16278,0.224863,9.89347,-3.52585,-3.34203,10.1345,-4.90678,-1.24601,9.91277,-3.30159,1.64954,9.87577,2.82197,3.0281,9.91582,4.56608,4.26556,9.917,3.62198,-2.90706,10.0303,1.03156,-1.1725,9.85764,0.0016,1.15733e+006,
4.99534,0.641178,9.90206,-1.49626,3.96016,10.0367,2.1666,0.231551,9.8909,-3.52562,-3.34218,10.1196,-4.90587,-1.25155,9.90201,-3.29585,1.65242,9.86765,2.81888,3.02804,9.90609,4.56835,4.26804,9.90608,3.6218,-2.90742,10.0154,1.02464,-1.1804,9.85412,0.0017,1.10923e+006,
4.99233,0.643228,9.90079,-1.49613,3.96028,10.0216,2.17024,0.238067,9.88845,-3.52538,-3.34234,10.1045,-4.90489,-1.25747,9.89223,-3.28993,1.65537,9.86082,2.81555,3.02796,9.89712,4.57081,4.27071,9.89608,3.62161,-2.90779,10.0003,1.01779,-1.18819,9.85153,0.0018,1.06281e+006,
4.98926,0.645475,9.89929,-1.49599,3.96042,10.0063,2.17369,0.244401,9.88618,-3.52513,-3.3425,10.0892,-4.90385,-1.26371,9.88349,-3.28386,1.65837,9.85524,2.81202,3.02786,9.889,4.57343,4.27355,9.88707,3.62139,-2.90817,9.98506,1.01103,-1.19587,9.84981,0.0019,1.02014e+006,
4.98616,0.647892,9.89762,-1.49584,3.96056,9.99087,2.17694,0.250562,9.88409,-3.52485,-3.34267,10.0738,-4.90268,-1.27011,9.87582,-3.27768,1.66139,9.85086,2.80832,3.02774,9.88177,4.57617,4.27648,9.87911,3.6211,-2.90864,9.96973,1.00434,-1.2034,9.84888,0.002,970419,
4.98306,0.650489,9.8958,-1.49567,3.96073,9.97537,2.17996,0.256613,9.88221,-3.52454,-3.34285,10.0583,-4.90109,-1.27628,9.86924,-3.27144,1.6644,9.84763,2.80449,3.02759,9.8754,4.57907,4.27936,9.8722,3.62049,-2.90954,9.95471,0.997651,-1.21071,9.84866,0.0021,916759,
4.97996,0.653222,9.89378,-1.49532,3.96106,9.96005,2.18277,0.262541,9.88054,-3.52421,-3.34303,10.0427,-4.89914,-1.28224,9.8637,-3.26525,1.66727,9.84555,2.80056,3.02741,9.86982,4.58204,4.28218,9.86625,3.61959,-2.9108,9.94024,0.990972,-1.21781,9.84904,0.0022,855981,
4.97686,0.656063,9.89178,-1.49484,3.96153,9.94518,2.18538,0.268335,9.87908,-3.52385,-3.3432,10.0271,-4.89687,-1.288,9.85916,-3.25914,1.66999,9.84438,2.79657,3.02721,9.86517,4.58508,4.28495,9.86134,3.61844,-2.91239,9.92652,0.984326,-1.22469,9.84995,0.0023,793901,
4.97379,0.658988,9.88984,-1.49423,3.96212,9.93099,2.18778,0.273989,9.87785,-3.52348,-3.34338,10.0113,-4.89433,-1.29355,9.85558,-3.25308,1.67258,9.84404,2.79253,3.027,9.86142,4.58817,4.28766,9.85743,3.61707,-2.91424,9.91373,0.977731,-1.23138,9.8513,0.0024,733130,
4.97074,0.661976,9.88799,-1.49352,3.96281,9.91768,2.19,0.279496,9.87682,-3.52309,-3.34355,9.99549,-4.89155,-1.29893,9.8529,-3.2471,1.67505,9.8444,2.78845,3.0268,9.85851,4.5913,4.29033,9.85447,3.61552,-2.91632,9.90199,0.971197,-1.23787,9.85301,0.0025,675790,
4.96772,0.665013,9.88582,-1.4927,3.96358,9.90544,2.19205,0.284853,9.87599,-3.52262,-3.34375,9.97964,-4.8886,-1.30408,9.85195,-3.24118,1.6774,9.84487,2.78435,3.0266,9.85641,4.59442,4.29292,9.85273,3.61377,-2.91859,9.89185,0.964737,-1.24418,9.85447,0.0026,591752,
4.96473,0.668111,9.88179,-1.49175,3.96435,9.89458,2.19392,0.290059,9.87535,-3.52167,-3.3441,9.96396,-4.88569,-1.30875,9.85594,-3.23533,1.67963,9.84343,2.78023,3.02641,9.85503,4.59747,4.29533,9.85337,3.61169,-2.92098,9.88504,0.958368,-1.2503,9.85372,0.0027,537119,
4.96176,0.671252,9.87828,-1.49067,3.96512,9.88486,2.19563,0.295113,9.8749,-3.52034,-3.34458,9.94874,-4.88282,-1.31299,9.85981,-3.22955,1.68175,9.84287,2.7761,3.02625,9.85432,4.60043,4.29758,9.85443,3.60931,-2.92348,9.87905,0.952094,-1.25624,9.85355,0.0028,483196,
4.95883,0.674422,9.87529,-1.48949,3.96589,9.87633,2.19719,0.300017,9.8746,-3.51866,-3.34518,9.9342,-4.87997,-1.31685,9.86352,-3.22384,1.68377,9.84308,2.77198,3.02611,9.85419,4.60331,4.29969,9.85584,3.60668,-2.92607,9.87387,0.945915,-1.26201,9.8539,0.0029,431619,
4.95593,0.677611,9.87279,-1.48821,3.96666,9.86899,2.1986,0.304771,9.87445,-3.51669,-3.34589,9.92055,-4.87715,-1.32037,9.86703,-3.2182,1.68568,9.84397,2.76786,3.02599,9.85458,4.60613,4.30166,9.85752,3.60384,-2.92873,9.86948,0.939834,-1.26763,9.8547,0.003,383669,
4.95307,0.680809,9.87078,-1.48686,3.96743,9.86283,2.19988,0.309379,9.87443,-3.51447,-3.34667,9.90791,-4.87435,-1.32359,9.87029,-3.21262,1.68751,9.84542,2.76375,3.02591,9.8554,4.60887,4.30352,9.8594,3.60082,-2.93144,9.86588,0.93385,-1.27309,9.85587,0.0031,340272,
4.95025,0.684009,9.86922,-1.48545,3.9682,9.85782,2.20103,0.313843,9.87452,-3.51203,-3.34754,9.89641,-4.87158,-1.32654,9.87328,-3.20711,1.68925,9.84734,2.75966,3.02586,9.85659,4.61156,4.30528,9.86142,3.59765,-2.9342,9.86302,0.927962,-1.2784,9.85734,0.0032,301993,
4.94747,0.687206,9.86807,-1.48397,3.96898,9.8539,2.20205,0.318167,9.8747,-3.50942,-3.34846,9.88612,-4.86883,-1.32925,9.876,-3.20166,1.69091,9.84962,2.75559,3.02584,9.85806,4.61419,4.30694,9.86353,3.59434,-2.93698,9.86085,0.92217,-1.28358,9.85904,0.0033,269054,
4.94473,0.690394,9.86731,-1.48245,3.96976,9.85101,2.20296,0.322354,9.87497,-3.50664,-3.34944,9.87707,-4.86611,-1.33175,9.87842,-3.19627,1.69249,9.85218,2.75154,3.02586,9.85976,4.61677,4.30851,9.86567,3.59094,-2.93979,9.85934,0.916471,-1.28863,9.86092,0.0034,241383,
4.94203,0.69357,9.86689,-1.48088,3.97054,9.84906,2.20375,0.326409,9.87529,-3.50374,-3.35047,9.86928,-4.8634,-1.33405,9.88055,-3.19095,1.694,9.85494,2.74751,3.02591,9.86162,4.6193,4.31,9.8678,3.58744,-2.94261,9.85842,0.910864,-1.29355,9.8629,0.0035,218671,
4.93937,0.696731,9.86678,-1.47927,3.97133,9.84797,2.20444,0.330335,9.87566,-3.50072,-3.35153,9.86272,-4.86072,-1.33619,9.88238,-3.18568,1.69544,9.8578,2.74351,3.026,9.86358,4.62178,4.31142,9.86988,3.58387,-2.94543,9.85802,0.905347,-1.29835,9.86494,0.0036,200438,
4.93676,0.699875,9.86692,-1.47763,3.97212,9.84764,2.20503,0.334137,9.87607,-3.49761,-3.35262,9.85736,-4.85805,-1.33818,9.88393,-3.18048,1.69682,9.8607,2.73953,3.02612,9.86558,4.62422,4.31277,9.87187,3.58025,-2.94825,9.8581,0.899916,-1.30303,9.86699,0.0037,186095,
4.93419,0.703,9.86729,-1.47596,3.97292,9.84799,2.20553,0.337818,9.87649,-3.49442,-3.35374,9.85314,-4.85541,-1.34003,9.8852,-3.17533,1.69813,9.86359,2.73558,3.02628,9.86759,4.62661,4.31406,9.87375,3.57657,-2.95107,9.85857,0.894569,-1.30761,9.869,0.0038,175005,
4.93166,0.706105,9.86785,-1.47427,3.97372,9.84891,2.20593,0.341383,9.87691,-3.49117,-3.35489,9.85,-4.85278,-1.34177,9.88621,-3.17024,1.69939,9.8664,2.73166,3.02648,9.86957,4.62897,4.31529,9.8755,3.57287,-2.95387,9.85939,0.889304,-1.31208,9.87096,0.0039,166524,
4.92917,0.709189,9.86855,-1.47256,3.97453,9.85031,2.20625,0.344836,9.87734,-3.48786,-3.35604,9.84785,-4.85018,-1.34339,9.88697,-3.1652,1.70059,9.8691,2.72777,3.02671,9.87147,4.63129,4.31647,9.87709,3.56913,-2.95666,9.86048,0.884118,-1.31646,9.87281,0.004,160047,
4.92672,0.712251,9.86936,-1.47083,3.97533,9.85209,2.20649,0.348181,9.87775,-3.4845,-3.35722,9.8466,-4.8476,-1.34493,9.8875,-3.16022,1.70173,9.87164,2.7239,3.02698,9.87328,4.63357,4.3176,9.87853,3.56538,-2.95943,9.8618,0.879008,-1.32074,9.87455,0.0041,155028,
4.92431,0.715292,9.87026,-1.46908,3.97615,9.85418,2.20666,0.351423,9.87814,-3.48112,-3.3584,9.84616,-4.84503,-1.34637,9.88783,-3.15528,1.70282,9.874,2.72006,3.02728,9.87497,4.63582,4.31868,9.87979,3.56161,-2.96218,9.86327,0.873971,-1.32494,9.87616,0.0042,150888,
4.92194,0.71831,9.8712,-1.46731,3.97696,9.85649,2.20675,0.354564,9.87851,-3.4777,-3.35959,9.84642,-4.84249,-1.34773,9.88796,-3.1504,1.70386,9.87615,2.71626,3.02761,9.87651,4.63804,4.31972,9.88089,3.55784,-2.96491,9.86487,0.869005,-1.32904,9.87761,0.0043,147384,
4.91961,0.721306,9.87218,-1.46554,3.97778,9.85894,2.20677,0.357608,9.87885,-3.47426,-3.36078,9.84728,-4.83998,-1.349,9.88793,-3.14557,1.70485,9.87808,2.71249,3.02795,9.87791,4.64023,4.32072,9.88181,3.55407,-2.96761,9.86653,0.864108,-1.33307,9.8789,0.0044,144224,
4.91732,0.72428,9.87316,-1.46375,3.9786,9.86147,2.20673,0.36056,9.87915,-3.47081,-3.36198,9.84866,-4.83749,-1.35021,9.88776,-3.14078,1.7058,9.87979,2.70876,3.02833,9.87915,4.64238,4.32168,9.88257,3.5503,-2.97028,9.86821,0.859276,-1.33702,9.88004,0.0045,141196,
4.91506,0.727232,9.87412,-1.46195,3.97943,9.86402,2.20663,0.363422,9.87942,-3.46734,-3.36317,9.85045,-4.83503,-1.35135,9.88746,-3.13605,1.7067,9.88126,2.70505,3.02872,9.88023,4.64452,4.3226,9.88317,3.54654,-2.97293,9.86989,0.854508,-1.34089,9.881,0.0046,138161,
4.91284,0.730162,9.87505,-1.46015,3.98026,9.86653,2.20646,0.366198,9.87965,-3.46387,-3.36437,9.85256,-4.83259,-1.35243,9.88706,-3.13135,1.70756,9.88251,2.70138,3.02914,9.88115,4.64662,4.32349,9.88362,3.54279,-2.97555,9.87153,0.8498,-1.3447,9.88181,0.0047,135045,
4.91066,0.733071,9.87593,-1.45834,3.98109,9.86896,2.20624,0.368892,9.87985,-3.46039,-3.36556,9.85491,-4.83017,-1.35347,9.88658,-3.12671,1.70837,9.88353,2.69774,3.02959,9.88191,4.6487,4.32434,9.88393,3.53905,-2.97814,9.87309,0.845152,-1.34843,9.88247,0.0048,131819,
4.90851,0.735959,9.87676,-1.45652,3.98192,9.87127,2.20597,0.371505,9.88,-3.45691,-3.36675,9.85743,-4.82777,-1.35446,9.88603,-3.1221,1.70915,9.88433,2.69412,3.03007,9.88252,4.65075,4.32517,9.88411,3.53532,-2.9807,9.87458,0.84056,-1.35211,9.88298,0.0049,128490,
4.90639,0.738826,9.87752,-1.45469,3.98276,9.87343,2.20564,0.374042,9.88013,-3.45343,-3.36794,9.86003,-4.8254,-1.35541,9.88544,-3.11754,1.70988,9.88494,2.69054,3.03056,9.88298,4.65278,4.32597,9.88418,3.53162,-2.98323,9.87595,0.836022,-1.35571,9.88334,0.005,125092,
4.90431,0.741672,9.87821,-1.45286,3.9836,9.87543,2.20527,0.376505,9.88022,-3.44996,-3.36912,9.86266,-4.82304,-1.35632,9.88482,-3.11302,1.71058,9.88535,2.68697,3.03109,9.88331,4.65479,4.32673,9.88414,3.52793,-2.98572,9.87721,0.831537,-1.35926,9.88359,0.0051,121668,
4.90226,0.744499,9.87882,-1.45102,3.98444,9.87723,2.20485,0.378896,9.88028,-3.44649,-3.3703,9.86527,-4.82071,-1.3572,9.88418,-3.10855,1.71125,9.8856,2.68344,3.03164,9.88353,4.65678,4.32747,9.88402,3.52426,-2.98819,9.87834,0.827105,-1.36276,9.88372,0.0052,118156,
4.90025,0.747305,9.87936,-1.44918,3.98529,9.87884,2.20438,0.381219,9.88032,-3.44303,-3.37147,9.8678,-4.81839,-1.35805,9.88354,-3.10412,1.71188,9.88569,2.67993,3.03222,9.88363,4.65874,4.32819,9.88383,3.52062,-2.99063,9.87934,0.822733,-1.3662,9.88374,0.0053,114737,
4.89826,0.750092,9.87983,-1.44734,3.98614,9.88024,2.20388,0.383475,9.88033,-3.43957,-3.37263,9.87022,-4.8161,-1.35887,9.88291,-3.09974,1.71249,9.88565,2.67645,3.03282,9.88363,4.66069,4.32888,9.88357,3.51699,-2.99303,9.8802,0.818418,-1.36961,9.88368,0.0054,111449,
4.89631,0.752859,9.88022,-1.44549,3.98699,9.88144,2.20333,0.385667,9.88031,-3.43613,-3.37378,9.87249,-4.81382,-1.35966,9.8823,-3.09541,1.71307,9.88549,2.67299,3.03344,9.88355,4.66261,4.32955,9.88327,3.51339,-2.99541,9.88093,0.814157,-1.37297,9.88354,0.0055,108327,
4.89438,0.755608,9.88053,-1.44364,3.98784,9.88244,2.20275,0.387798,9.88028,-3.4327,-3.37493,9.87459,-4.81157,-1.36044,9.88172,-3.09112,1.71363,9.88524,2.66955,3.03409,9.8834,4.66452,4.33019,9.88293,3.50981,-2.99775,9.88154,0.809947,-1.37628,9.88334,0.0056,105392,
4.89248,0.758338,9.88078,-1.44179,3.98869,9.88325,2.20213,0.389869,9.88023,-3.42927,-3.37606,9.87651,-4.80933,-1.36119,9.88117,-3.08688,1.71416,9.8849,2.66613,3.03477,9.88319,4.66641,4.33081,9.88257,3.50626,-3.00007,9.88202,0.805785,-1.37955,9.88309,0.0057,102657,
4.89062,0.761049,9.88097,-1.43994,3.98955,9.88387,2.20147,0.391883,9.88018,-3.42586,-3.37719,9.87822,-4.80711,-1.36192,9.88065,-3.08267,1.71466,9.8845,2.66274,3.03546,9.88293,4.66828,4.33141,9.88219,3.50273,-3.00235,9.88238,0.80167,-1.38279,9.8828,0.0058,100126,
4.88878,0.763742,9.8811,-1.43808,3.9904,9.88432,2.20078,0.393841,9.88011,-3.42247,-3.37831,9.87973,-4.80491,-1.36264,9.88018,-3.07851,1.71513,9.88406,2.65937,3.03618,9.88263,4.67013,4.33199,9.88181,3.49923,-3.00461,9.88264,0.7976,-1.38598,9.88248,0.0059,97794.1,
4.88696,0.766417,9.88118,-1.43622,3.99126,9.88461,2.20006,0.395745,9.88003,-3.41908,-3.37942,9.88103,-4.80272,-1.36334,9.87976,-3.07438,1.71558,9.88358,2.65602,3.03692,9.88231,4.67197,4.33255,9.88142,3.49575,-3.00683,9.8828,0.793571,-1.38913,9.88214,0.006,95651.5,
4.88518,0.769075,9.8812,-1.43436,3.99212,9.88476,2.19931,0.397598,9.87995,-3.41571,-3.38052,9.88212,-4.80056,-1.36402,9.87938,-3.07029,1.71601,9.88308,2.65269,3.03768,9.88198,4.67379,4.33309,9.88105,3.49229,-3.00903,9.88287,0.789583,-1.39225,9.88179,0.0061,93682.8,
4.88341,0.771715,9.88119,-1.4325,3.99298,9.88478,2.19852,0.3994,9.87987,-3.41235,-3.38162,9.88301,-4.79841,-1.36469,9.87906,-3.06623,1.7164,9.88257,2.64939,3.03847,9.88164,4.67559,4.33362,9.8807,3.48886,-3.0112,9.88286,0.785634,-1.39533,9.88144,0.0062,91869.8,
4.88168,0.774338,9.88115,-1.43063,3.99385,9.88469,2.19771,0.401154,9.87979,-3.40901,-3.3827,9.88371,-4.79628,-1.36534,9.87878,-3.06221,1.71678,9.88207,2.6461,3.03927,9.8813,4.67738,4.33412,9.88036,3.48546,-3.01334,9.88278,0.781723,-1.39837,9.8811,0.0063,90193.4,
4.87997,0.776944,9.88107,-1.42877,3.99471,9.88451,2.19688,0.402861,9.87971,-3.40568,-3.38377,9.88424,-4.79416,-1.36598,9.87854,-3.05822,1.71713,9.88159,2.64283,3.04009,9.88096,4.67915,4.33461,9.88005,3.48208,-3.01545,9.88265,0.777847,-1.40138,9.88076,0.0064,88634.1,
4.87828,0.779533,9.88098,-1.4269,3.99557,9.88426,2.19602,0.404523,9.87963,-3.40237,-3.38484,9.8846,-4.79207,-1.36661,9.87835,-3.05426,1.71745,9.88112,2.63958,3.04094,9.88064,4.68091,4.33508,9.87976,3.47873,-3.01754,9.88247,0.774007,-1.40435,9.88045,0.0065,87173.6,
4.87662,0.782105,9.88086,-1.42503,3.99644,9.88394,2.19513,0.406141,9.87956,-3.39907,-3.38589,9.88481,-4.78999,-1.36723,9.8782,-3.05033,1.71775,9.88068,2.63635,3.0418,9.88034,4.68266,4.33553,9.87951,3.4754,-3.0196,9.88226,0.770199,-1.40729,9.88015,0.0066,85795.3,
4.87498,0.784661,9.88073,-1.42317,3.99731,9.88357,2.19422,0.407716,9.87949,-3.39578,-3.38694,9.88488,-4.78793,-1.36784,9.8781,-3.04644,1.71803,9.88027,2.63313,3.04268,9.88006,4.68439,4.33597,9.87928,3.47209,-3.02163,9.88202,0.766424,-1.4102,9.87988,0.0067,84484.5,
4.87336,0.787201,9.88059,-1.4213,3.99817,9.88316,2.19328,0.409249,9.87943,-3.39251,-3.38797,9.88484,-4.78588,-1.36844,9.87803,-3.04257,1.71828,9.8799,2.62994,3.04358,9.8798,4.68611,4.3364,9.87909,3.46881,-3.02364,9.88176,0.762681,-1.41308,9.87964,0.0068,83229.4,
4.87176,0.789725,9.88045,-1.41943,3.99904,9.88274,2.19233,0.410743,9.87937,-3.38925,-3.389,9.88469,-4.78385,-1.36902,9.87799,-3.03873,1.71852,9.87957,2.62676,3.0445,9.87957,4.68781,4.33681,9.87892,3.46555,-3.02562,9.88148,0.758968,-1.41593,9.87942,0.0069,82020,
4.87019,0.792232,9.88031,-1.41756,3.99991,9.88231,2.19135,0.412198,9.87932,-3.38601,-3.39002,9.88447,-4.78183,-1.3696,9.87798,-3.03492,1.71873,9.87927,2.6236,3.04543,9.87936,4.68951,4.3372,9.87879,3.46232,-3.02758,9.8812,0.755284,-1.41874,9.87923,0.007,80849.1,
4.86864,0.794725,9.88016,-1.41569,4.00078,9.88187,2.19036,0.413615,9.87928,-3.38278,-3.39103,9.88417,-4.77983,-1.37017,9.87799,-3.03114,1.71892,9.87902,2.62045,3.04638,9.87918,4.69119,4.33758,9.87868,3.45911,-3.02951,9.88093,0.751629,-1.42153,9.87906,0.0071,79711.1,
4.8671,0.797201,9.88002,-1.41382,4.00165,9.88145,2.18934,0.414995,9.87925,-3.37957,-3.39202,9.88382,-4.77785,-1.37072,9.87803,-3.02738,1.71909,9.87881,2.61732,3.04734,9.87903,4.69285,4.33795,9.8786,3.45593,-3.03142,9.88066,0.748001,-1.42429,9.87893,0.0072,78602.5,
4.86559,0.799662,9.87989,-1.41195,4.00252,9.88104,2.18831,0.416341,9.87922,-3.37637,-3.39301,9.88343,-4.77588,-1.37127,9.87809,-3.02365,1.71923,9.87863,2.61421,3.04832,9.87891,4.69451,4.3383,9.87855,3.45276,-3.03331,9.8804,0.744401,-1.42703,9.87882,0.0073,77520.7,
4.8641,0.802109,9.87977,-1.41007,4.00339,9.88065,2.18726,0.417651,9.8792,-3.37319,-3.39399,9.88301,-4.77393,-1.37181,9.87816,-3.01995,1.71936,9.87849,2.61111,3.04932,9.87881,4.69615,4.33864,9.87852,3.44963,-3.03517,9.88015,0.740826,-1.42973,9.87873,0.0074,76464.7,
4.86263,0.80454,9.87965,-1.4082,4.00426,9.88028,2.18619,0.418929,9.87919,-3.37002,-3.39496,9.88258,-4.772,-1.37234,9.87825,-3.01627,1.71947,9.87839,2.60803,3.05033,9.87873,4.69778,4.33897,9.8785,3.44651,-3.03701,9.87993,0.737278,-1.43241,9.87867,0.0075,75433.6,
4.86117,0.806956,9.87955,-1.40633,4.00513,9.87995,2.1851,0.420173,9.87918,-3.36686,-3.39593,9.88214,-4.77007,-1.37287,9.87834,-3.01262,1.71956,9.87832,2.60497,3.05135,9.87868,4.6994,4.33928,9.87851,3.44342,-3.03883,9.87972,0.733754,-1.43507,9.87863,0.0076,74427.6,
4.85974,0.809357,9.87946,-1.40446,4.006,9.87965,2.184,0.421386,9.87917,-3.36372,-3.39688,9.88171,-4.76817,-1.37338,9.87844,-3.00899,1.71963,9.87828,2.60192,3.05239,9.87865,4.70101,4.33958,9.87853,3.44034,-3.04063,9.87953,0.730254,-1.4377,9.87861,0.0077,73446.6,
4.85832,0.811744,9.87937,-1.40259,4.00687,9.87939,2.18289,0.422569,9.87917,-3.36059,-3.39782,9.88129,-4.76628,-1.37389,9.87855,-3.00539,1.71968,9.87827,2.59888,3.05344,9.87863,4.70261,4.33988,9.87857,3.43729,-3.0424,9.87937,0.726778,-1.44031,9.87861,0.0078,72490.8,
4.85692,0.814117,9.8793,-1.40072,4.00774,9.87916,2.18176,0.423721,9.87918,-3.35748,-3.39876,9.88089,-4.7644,-1.37439,9.87865,-3.0018,1.71971,9.87827,2.59586,3.05451,9.87864,4.7042,4.34016,9.87861,3.43427,-3.04415,9.87922,0.723326,-1.44289,9.87862,0.0079,71560.4,
4.85554,0.816476,9.87924,-1.39885,4.00861,9.87896,2.18061,0.424845,9.87918,-3.35438,-3.39969,9.88051,-4.76254,-1.37488,9.87876,-2.99825,1.71972,9.8783,2.59286,3.05558,9.87865,4.70578,4.34042,9.87867,3.43126,-3.04589,9.8791,0.719896,-1.44545,9.87865,0.008,70655.3,
4.85417,0.81882,9.87919,-1.39698,4.00948,9.8788,2.17945,0.42594,9.87919,-3.3513,-3.40061,9.88016,-4.76069,-1.37537,9.87886,-2.99471,1.71972,9.87835,2.58987,3.05667,9.87868,4.70735,4.34068,9.87873,3.42828,-3.0476,9.879,0.716487,-1.44799,9.87869,0.0081,69775.2,
