X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,Time_list,Temperature_list,Speed_list
-6.23436,0.794601,9.89665,-1.87149,4.94919,10.2114,2.631,0.168991,9.95199,-4.40865,-4.17633,10.2942,-6.13861,-1.52664,10.0658,-4.17213,2.03781,10.0254,3.54118,3.78227,10.0599,5.69839,5.32112,10.0697,4.52766,-3.63007,10.1898,1.39351,-1.34468,9.9331,0,9.39707,0.000562761
-6.2239,0.793252,9.89638,-1.87139,4.94885,10.211,2.62937,0.168967,9.95164,-4.40833,-4.17604,10.2938,-6.13814,-1.52654,10.0654,-4.17192,2.03768,10.025,3.54094,3.78202,10.0595,5.69778,5.32055,10.0692,4.52733,-3.62982,10.1894,1.39275,-1.34417,9.93277,0.0001,3.40787e+006,0.000395053
-6.15376,0.784306,9.89468,-1.87059,4.9467,10.2083,2.61859,0.168944,9.94939,-4.40611,-4.17394,10.2911,-6.13488,-1.52577,10.0627,-4.17037,2.03691,10.0222,3.53943,3.78042,10.0568,5.69378,5.31682,10.0665,4.52514,-3.62809,10.1867,1.38775,-1.34068,9.93069,0.0002,1.16259e+007,0.000243428
-6.03331,0.768959,9.89178,-1.86921,4.943,10.2036,2.60003,0.168924,9.94553,-4.40226,-4.1703,10.2864,-6.12924,-1.52441,10.058,-4.16767,2.0356,10.0176,3.53685,3.77767,10.0521,5.68691,5.3104,10.0618,4.52138,-3.62509,10.182,1.37915,-1.33466,9.92713,0.0003,2.20547e+007,7.1063e-005
-5.87176,0.74838,9.88785,-1.86733,4.93798,10.1972,2.57493,0.168918,9.94032,-4.39703,-4.16534,10.28,-6.12158,-1.52257,10.0516,-4.164,2.03384,10.0112,3.53334,3.77393,10.0457,5.67757,5.30168,10.0554,4.51628,-3.62102,10.1756,1.3675,-1.3265,9.92232,0.0004,3.26936e+007,0.000112862
-5.67791,0.72369,9.88309,-1.86501,4.93184,10.1894,2.54442,0.168945,9.934,-4.39061,-4.15927,10.2722,-6.11219,-1.52031,10.0438,-4.1595,2.03169,10.0034,3.52905,3.76936,10.0379,5.66615,5.29102,10.0476,4.51003,-3.61602,10.1678,1.35328,-1.31658,9.91649,0.0005,4.21542e+007,0.000238392
-5.45996,0.695925,9.87765,-1.86234,4.92474,10.1804,2.50949,0.169025,9.92677,-4.3832,-4.15225,10.2632,-6.10134,-1.5177,10.0348,-4.15428,2.02921,9.99434,3.52409,3.76408,10.0289,5.65296,5.2787,10.0386,4.50281,-3.61025,10.1588,1.33692,-1.30523,9.90982,0.0006,4.96122e+007,0.000616066
-5.22541,0.665914,9.87166,-1.85936,4.91683,10.1703,2.47104,0.169181,9.91883,-4.37493,-4.14442,10.2531,-6.08925,-1.51479,10.0247,-4.1437,2.0243,9.98428,3.51856,3.75819,10.0188,5.63827,5.26499,10.0285,4.49477,-3.60381,10.1487,1.31879,-1.29273,9.9025,0.0007,5.56318e+007,0.000398855
-4.98133,0.633922,9.8652,-1.85611,4.90824,10.1593,2.42987,0.16944,9.91034,-4.36595,-4.13592,10.2421,-6.07612,-1.51163,10.0137,-4.10551,2.00692,9.97344,3.51256,3.75179,10.0078,5.62233,5.25011,10.0175,4.48603,-3.59681,10.1377,1.29922,-1.27935,9.89468,0.0008,6.03995e+007,0.000115072
-4.7333,0.600503,9.85839,-1.85265,4.89907,10.1476,2.38667,0.169826,9.90147,-4.35636,-4.12684,10.2303,-6.06211,-1.50825,10.002,-4.04395,1.97927,9.96205,3.50615,3.74495,9.99607,5.60534,5.23424,10.0058,4.4767,-3.58934,10.126,1.27848,-1.26533,9.88649,0.0009,6.3575e+007,7.1401e-005
-4.48591,0.566091,9.8513,-1.84899,4.88941,10.1352,2.34206,0.170357,9.89234,-4.34626,-4.11727,10.2179,-6.04737,-1.50468,9.98961,-3.96305,1.94346,9.95031,3.49499,3.73305,9.98368,5.58748,5.21756,9.99338,4.46688,-3.58148,10.1136,1.25683,-1.25088,9.87807,0.001,6.69482e+007,
-4.24282,0.531061,9.84403,-1.84518,4.87935,10.1222,2.29654,0.171014,9.88307,-4.33573,-4.10731,10.205,-6.02248,-1.49863,9.97668,-3.86662,1.90143,9.93839,3.4584,3.69404,9.97079,5.55747,5.18952,9.98043,4.45664,-3.57328,10.1006,1.23446,-1.23617,9.86953,0.0011,8.59658e+007,
-4.00669,0.495863,9.83663,-1.84124,4.86895,10.1088,2.25058,0.17183,9.87377,-4.32485,-4.09702,10.1916,-5.94282,-1.47913,9.96339,-3.75814,1.85494,9.92644,3.40021,3.63208,9.95757,5.46185,5.10017,9.96709,4.44606,-3.5648,10.0872,1.21157,-1.22137,9.86094,0.0012,1.17302e+008,
-3.77964,0.46066,9.82918,-1.83719,4.85826,10.0949,2.20457,0.172831,9.86451,-4.31368,-4.08646,10.1777,-5.8173,-1.44834,9.94992,-3.64084,1.80552,9.91457,3.32429,3.55128,9.9442,5.31174,4.95988,9.95352,4.4352,-3.5561,10.0734,1.1883,-1.20662,9.85241,0.0013,1.52267e+008,
-3.5631,0.425617,9.82175,-1.83305,4.84734,10.0808,2.15884,0.174039,9.85538,-4.30227,-4.07568,10.1635,-5.65459,-1.40838,9.93641,-3.51756,1.75447,9.9029,3.23423,3.45547,9.93082,5.11833,4.77912,9.93989,4.4241,-3.5472,10.0592,1.16479,-1.19205,9.84399,0.0014,1.8436e+008,
-3.358,0.3909,9.8144,-1.82884,4.83623,10.0663,2.11366,0.175472,9.84644,-4.29066,-4.06472,10.1491,-5.46296,-1.36127,9.92299,-3.39082,1.70286,9.89149,3.13329,3.34815,9.91754,4.8925,4.56804,9.92632,4.41281,-3.53816,10.0447,1.14114,-1.17774,9.83575,0.0015,2.09417e+008,
-3.16484,0.356665,9.80718,-1.82456,4.82497,10.0516,2.06925,0.177143,9.83774,-4.27889,-4.05361,10.1343,-5.25003,-1.3089,9.90975,-3.26274,1.65157,9.88043,3.02439,3.23245,9.90447,4.64434,4.33604,9.91292,4.40137,-3.52899,10.03,1.11747,-1.16381,9.82773,0.0016,2.25429e+008,
-2.98376,0.323052,9.80014,-1.82024,4.81359,10.0366,2.02581,0.179056,9.82932,-4.26701,-4.0424,10.1194,-5.02267,-1.25298,9.8968,-3.1351,1.60132,9.86975,2.91008,3.11114,9.8917,4.38286,4.09153,9.89979,4.38981,-3.51973,10.015,1.09384,-1.15034,9.81998,0.0017,2.32084e+008,
-2.81467,0.290177,9.79332,-1.81588,4.80211,10.0215,1.98345,0.1812,9.82123,-4.25503,-4.03111,10.1043,-4.7869,-1.19502,9.8842,-3.00937,1.55266,9.85949,2.79248,2.98656,9.8793,4.11589,3.84178,9.88701,4.37816,-3.51039,9.9999,1.07032,-1.13738,9.81252,0.0018,2.30251e+008,
-2.65726,0.258135,9.78674,-1.8115,4.79056,10.0062,1.9423,0.183567,9.81348,-4.24298,-4.01975,10.089,-4.54789,-1.1363,9.87203,-2.88668,1.50602,9.8497,2.67332,2.86066,9.86732,3.84998,3.59281,9.87465,4.36033,-3.4961,9.9846,1.04697,-1.125,9.80539,0.0019,2.24379e+008,
-2.51107,0.227002,9.78044,-1.80709,4.77896,9.99075,1.90242,0.186152,9.80611,-4.23089,-4.00836,10.0735,-4.30994,-1.07793,9.86033,-2.76794,1.46174,9.84037,2.55386,2.735,9.85581,3.59049,3.34955,9.86276,4.30772,-3.45394,9.96921,1.02382,-1.11322,9.79859,0.002,2.1559e+008,
-2.37556,0.19683,9.77444,-1.80041,4.76136,9.97522,1.86386,0.188914,9.79911,-4.21877,-3.99694,10.058,-4.07652,-1.02081,9.84914,-2.6538,1.42005,9.83154,2.43492,2.6107,9.8448,3.34177,3.11584,9.85139,4.22596,-3.3884,9.95386,1.00091,-1.10208,9.79215,0.0021,2.06212e+008,
-2.25009,0.167652,9.76874,-1.78083,4.70978,9.95971,1.82668,0.191795,9.79249,-4.20665,-3.98551,10.0424,-3.85039,-0.965661,9.83851,-2.54474,1.38104,9.8232,2.31673,2.48853,9.83432,3.10741,2.8947,9.84057,4.12043,-3.30381,9.93869,0.978276,-1.09162,9.78608,0.0022,1.96312e+008,
-2.13397,0.139508,9.76335,-1.75041,4.62967,9.94435,1.79086,0.194721,9.78627,-4.19452,-3.97408,10.0266,-3.63364,-0.913052,9.82844,-2.44103,1.34482,9.81535,2.19891,2.36884,9.82437,2.89047,2.68842,9.83034,3.99621,-3.20424,9.92381,0.955951,-1.08186,9.78036,0.0023,1.85594e+008,
-2.02648,0.112444,9.75828,-1.71113,4.52617,9.92925,1.7564,0.19759,9.78044,-4.18241,-3.96266,10.0108,-3.42779,-0.863431,9.81895,-2.34282,1.31145,9.808,2.08027,2.25168,9.81494,2.69384,2.49872,9.82073,3.85796,-3.09342,9.90931,0.933965,-1.07283,9.77502,0.0024,1.74077e+008,
-1.92689,0.0865015,9.75353,-1.66479,4.40412,9.91452,1.72326,0.200273,9.775,-4.17032,-3.95126,9.99499,-3.2339,-0.817137,9.81007,-2.25015,1.28095,9.80112,1.95883,2.13689,9.80602,2.52044,2.32681,9.81178,3.70988,-2.97473,9.89526,0.912338,-1.06454,9.77004,0.0025,1.62114e+008,
-1.83447,0.0617461,9.74908,-1.61309,4.26792,9.90024,1.69142,0.202602,9.76992,-4.15228,-3.93424,9.97909,-3.05263,-0.774409,9.80178,-2.16295,1.2533,9.79472,1.83204,2.0244,9.79756,2.37313,2.17318,9.80352,3.55567,-2.85112,9.88174,0.891083,-1.05701,9.76541,0.0026,1.5363e+008,
-1.74846,0.0382635,9.74493,-1.55753,4.12156,9.88646,1.66084,0.20437,9.76521,-4.10027,-3.8851,9.96322,-2.88432,-0.735361,9.79409,-2.08112,1.22843,9.78878,1.69777,1.91471,9.78954,2.25386,2.03742,9.79598,3.39851,-2.72517,9.86879,0.87021,-1.05024,9.76113,0.0027,1.48299e+008,
-1.66813,0.0161478,9.74107,-1.49943,3.96855,9.87325,1.6315,0.205337,9.76085,-4.01981,-3.80906,9.94753,-2.7291,-0.700172,9.78701,-2.00447,1.20626,9.78329,1.55595,1.80915,9.78192,2.16217,1.91793,9.78918,3.24111,-2.59904,9.85644,0.849722,-1.04424,9.75719,0.0028,1.44449e+008,
-1.59273,-0.0044873,9.73747,-1.43995,3.81197,9.86065,1.60341,0.205232,9.75682,-3.91622,-3.71113,9.93212,-2.58695,-0.668974,9.78051,-1.93283,1.18669,9.77822,1.40943,1.70951,9.77472,2.09431,1.81246,9.78306,3.08569,-2.47452,9.84472,0.829616,-1.03903,9.75357,0.0029,1.4032e+008,
-1.52154,-0.023512,9.73411,-1.38007,3.65444,9.84867,1.57661,0.203776,9.75311,-3.79447,-3.59603,9.91709,-2.45769,-0.641883,9.77461,-1.86596,1.1696,9.77355,1.26298,1.61741,9.76798,2.04447,1.71875,9.77758,2.93403,-2.35306,9.83365,0.809883,-1.0346,9.75026,0.003,1.34859e+008,
-1.45386,-0.040789,9.73097,-1.32061,3.49816,9.83736,1.55117,0.20074,9.7497,-3.65918,-3.46813,9.90253,-2.34109,-0.618969,9.76929,-1.80364,1.15483,9.76928,1.12111,1.53381,9.76174,2.00692,1.63505,9.77263,2.78754,-2.2358,9.82325,0.790506,-1.03097,9.74724,0.0031,1.27851e+008,
-1.38901,-0.0561859,9.72804,-1.26223,3.34493,9.8267,1.52718,0.19598,9.74657,-3.51448,-3.33133,9.8885,-2.2368,-0.600264,9.76454,-1.74567,1.14223,9.76537,0.986988,1.45906,9.75602,1.97721,1.5601,9.76817,2.64728,-2.1236,9.81351,0.771457,-1.02812,9.74451,0.0032,1.19533e+008,
-1.32641,-0.0695899,9.72528,-1.20547,3.19622,9.81672,1.50474,0.189465,9.7437,-3.36402,-3.18911,9.87505,-2.14444,-0.585758,9.76034,-1.69184,1.1316,9.7618,0.862318,1.393,9.75083,1.95233,1.493,9.76414,2.51404,-2.0171,9.80444,0.752704,-1.02607,9.74204,0.0033,1.10311e+008,
-1.26554,-0.0809406,9.72267,-1.15073,3.05318,9.80741,1.48391,0.181285,9.74109,-3.21094,-3.04446,9.86222,-2.06355,-0.575366,9.75669,-1.64196,1.12274,9.75856,0.747786,1.3352,9.74616,1.93038,1.43304,9.76049,2.38836,-1.91674,9.79603,0.7342,-1.02478,9.73981,0.0034,1.00568e+008,
-1.20601,-0.0902459,9.7202,-1.09831,2.9167,9.79877,1.46467,0.171632,9.73872,-3.05786,-2.89987,9.85004,-1.99355,-0.56892,9.75355,-1.59588,1.11542,9.75562,0.643457,1.28499,9.74198,1.91021,1.37967,9.75719,2.27061,-1.82283,9.78827,0.715874,-1.02422,9.7378,0.0035,9.0644e+007,
-1.1476,-0.0975995,9.71785,-1.04841,2.78745,9.79078,1.44697,0.160757,9.73658,-2.90696,-2.75742,9.83854,-1.93378,-0.566149,9.75089,-1.55348,1.1094,9.75296,0.549062,1.24164,9.73827,1.89113,1.33239,9.75423,2.161,-1.73555,9.78114,0.697631,-1.02437,9.73601,0.0036,8.0805e+007,
-1.09024,-0.103186,9.71562,-1.00116,2.66594,9.78343,1.43069,0.148944,9.73465,-2.75996,-2.61878,9.82771,-1.88343,-0.566681,9.74869,-1.51467,1.10441,9.75057,0.464182,1.2044,9.735,1.87277,1.29077,9.75157,2.05963,-1.65498,9.77463,0.679353,-1.02516,9.7344,0.0037,7.12645e+007,
-1.03404,-0.107274,9.71351,-0.956623,2.55251,9.77671,1.41567,0.136482,9.73292,-2.6182,-2.48528,9.81758,-1.84159,-0.570046,9.74689,-1.47939,1.10016,9.74842,0.388345,1.17252,9.73212,1.85493,1.25441,9.74919,1.96652,-1.58113,9.76873,0.660894,-1.02654,9.73297,0.0038,6.21707e+007,
-0.97923,-0.110191,9.71151,-0.914794,2.44743,9.7706,1.40178,0.123651,9.73137,-2.4827,-2.35792,9.80813,-1.80724,-0.575693,9.74544,-1.44761,1.09637,9.74649,0.321082,1.14534,9.72962,1.83753,1.22292,9.74707,1.88166,-1.51396,9.76341,0.642087,-1.02845,9.7317,0.0039,5.36246e+007,
-0.926155,-0.112299,9.70964,-0.875632,2.35086,9.76507,1.3889,0.110723,9.72998,-2.35421,-2.23749,9.79937,-1.77936,-0.583019,9.74431,-1.41936,1.09274,9.74477,0.261959,1.12225,9.72746,1.82055,1.19593,9.7452,1.80496,-1.45338,9.75864,0.622744,-1.03085,9.73056,0.004,4.57063e+007,
-0.875183,-0.113957,9.7079,-0.839057,2.26291,9.7601,1.3769,0.0979425,9.72876,-2.23321,-2.12457,9.79129,-1.75689,-0.591392,9.74342,-1.39466,1.08897,9.74325,0.210566,1.10268,9.7256,1.80402,1.17311,9.74356,1.73632,-1.39926,9.75441,0.60267,-1.03368,9.72955,0.0041,3.8464e+007,
-0.826675,-0.115497,9.7063,-0.804948,2.18365,9.75566,1.3657,0.0855391,9.72767,-2.11997,-2.0196,9.78387,-1.73886,-0.600163,9.74275,-1.37357,1.08478,9.7419,0.166535,1.08614,9.72401,1.78796,1.1541,9.74212,1.67562,-1.35143,9.75068,0.581675,-1.03694,9.72866,0.0042,3.19344e+007,
-0.780945,-0.117202,9.70483,-0.773169,2.11308,9.75174,1.35526,0.073719,9.72671,-2.01463,-1.92293,9.7771,-1.72439,-0.608684,9.74224,-1.35617,1.07994,9.74072,0.129519,1.07217,9.72266,1.7724,1.13859,9.74087,1.62267,-1.30968,9.74743,0.559596,-1.04064,9.72786,0.0043,2.61351e+007,
-0.738231,-0.119292,9.7035,-0.74357,2.05114,9.74829,1.34555,0.0626644,9.72587,-1.91716,-1.83483,9.77097,-1.71272,-0.616299,9.74184,-1.34254,1.07424,9.7397,0.0991933,1.06036,9.72153,1.75739,1.12624,9.7398,1.57725,-1.27373,9.74462,0.536323,-1.04481,9.72717,0.0044,2.10692e+007,
-0.698688,-0.121915,9.7023,-0.716002,1.9977,9.74529,1.33656,0.0525287,9.72514,-1.82742,-1.75558,9.76546,-1.70322,-0.622351,9.74153,-1.33272,1.06755,9.73882,0.0752325,1.05032,9.72059,1.74295,1.11677,9.73889,1.53904,-1.24329,9.74223,0.511822,-1.04954,9.72656,0.0045,1.67359e+007,
-0.662383,-0.125148,9.70123,-0.690331,1.95255,9.7427,1.3283,0.0434312,9.72451,-1.74515,-1.68543,9.76053,-1.69544,-0.62619,9.74128,-1.3267,1.0598,9.73809,0.0573006,1.04171,9.7198,1.72911,1.10988,9.73813,1.50766,-1.218,9.74021,0.486156,-1.05492,9.72604,0.0046,1.31199e+007,
-0.629305,-0.128994,9.70027,-0.666444,1.9154,9.7405,1.32079,0.035453,9.72397,-1.66995,-1.62458,9.75617,-1.68913,-0.627194,9.74106,-1.32443,1.05102,9.73749,0.0450356,1.03421,9.71916,1.71589,1.10529,9.73749,1.48262,-1.19748,9.73853,0.459493,-1.06107,9.72561,0.0047,1.01949e+007,
-0.599373,-0.133393,9.69942,-0.644264,1.88584,9.73865,1.31405,0.0286341,9.72352,-1.60131,-1.5732,9.75235,-1.68419,-0.624826,9.74086,-1.32574,1.0413,9.73702,0.0380396,1.02752,9.71864,1.7033,1.10274,9.73698,1.46338,-1.18134,9.73715,0.432103,-1.0681,9.72526,0.0048,7.92087e+006,
-0.572455,-0.138229,9.69865,-0.62374,1.86338,9.73712,1.30809,0.0229729,9.72314,-1.53861,-1.53128,9.74902,-1.6807,-0.618705,9.74068,-1.33039,1.03081,9.73666,0.0358709,1.0214,9.71822,1.69132,1.10198,9.73657,1.4493,-1.16915,9.73604,0.404343,-1.07612,9.725,0.0049,6.23934e+006,
-0.548378,-0.143344,9.69796,-0.604846,1.84742,9.73587,1.30292,0.0184272,9.72283,-1.48114,-1.49861,9.74613,-1.67885,-0.608687,9.74052,-1.33802,1.01975,9.73642,0.0380435,1.01566,9.7179,1.67998,1.10278,9.73626,1.43973,-1.16052,9.73517,0.376624,-1.08521,9.72483,0.005,5.06835e+006,
-0.526948,-0.148553,9.69734,-0.587569,1.8373,9.73487,1.29852,0.014919,9.72259,-1.42824,-1.47468,9.74365,-1.67888,-0.594924,9.74039,-1.34823,1.00835,9.73627,0.0440307,1.01016,9.71766,1.66926,1.10493,9.73603,1.43398,-1.15503,9.7345,0.349379,-1.09543,9.72475,0.0051,4.30329e+006,
-0.507958,-0.153663,9.69677,-0.571892,1.83232,9.7341,1.29487,0.01234,9.72241,-1.3793,-1.4587,9.74152,-1.68095,-0.577862,9.74031,-1.36054,0.996876,9.73622,0.0532756,1.00481,9.71749,1.65916,1.10825,9.73589,1.43142,-1.1523,9.734,0.323036,-1.10681,9.72476,0.0052,3.82712e+006,
-0.491203,-0.158485,9.69625,-0.557782,1.83172,9.73352,1.29196,0.0105587,9.72228,-1.33388,-1.44965,9.7397,-1.68513,-0.558186,9.74028,-1.37447,0.985554,9.73624,0.0652056,0.999591,9.71739,1.64967,1.11255,9.73581,1.43143,-1.15196,9.73366,0.297983,-1.11935,9.72485,0.0053,3.52757e+006,
-0.476484,-0.162853,9.69576,-0.545188,1.83476,9.73312,1.28973,0.00942865,9.7222,-1.29168,-1.4464,9.73815,-1.69133,-0.536709,9.74031,-1.38951,0.974603,9.73633,0.0792497,0.994531,9.71735,1.64078,1.11769,9.73579,1.43345,-1.15364,9.73345,0.274556,-1.133,9.72503,0.0054,3.31307e+006,
-0.463616,-0.166629,9.6953,-0.53403,1.84071,9.73286,1.28817,0.00879582,9.72217,-1.25255,-1.44781,9.73683,-1.69932,-0.514266,9.74041,-1.40522,0.964214,9.73647,0.0948555,0.989686,9.71737,1.63249,1.12352,9.73582,1.43701,-1.15701,9.73334,0.253024,-1.14771,9.72528,0.0055,3.12094e+006,
-0.452428,-0.169712,9.69486,-0.524213,1.84889,9.73272,1.28722,0.00850632,9.72218,-1.21643,-1.4528,9.73572,-1.7088,-0.491628,9.74056,-1.42117,0.954546,9.73665,0.111505,0.985134,9.71745,1.62479,1.12991,9.7359,1.44167,-1.16176,9.73333,0.233585,-1.16337,9.72562,0.0056,2.91666e+006,
-0.442764,-0.172041,9.69444,-0.515621,1.85865,9.73268,1.28684,0.00841279,9.72223,-1.18331,-1.46044,9.7348,-1.71942,-0.46945,9.74076,-1.43698,0.945727,9.73686,0.128727,0.980965,9.71759,1.61767,1.13676,9.73602,1.44709,-1.16759,9.73339,0.216374,-1.17986,9.72602,0.0057,2.68757e+006,
-0.434481,-0.173592,9.69404,-0.508133,1.86944,9.73272,1.287,0.00837968,9.72231,-1.15321,-1.46996,9.73404,-1.73082,-0.448255,9.74101,-1.45235,0.937853,9.7371,0.146104,0.977262,9.71777,1.6111,1.14396,9.73617,1.45295,-1.17424,9.73351,0.201461,-1.19704,9.72648,0.0058,2.43515e+006,
-0.427448,-0.17438,9.69365,-0.501624,1.88077,9.73283,1.28766,0.00828745,9.72243,-1.12614,-1.4807,9.73342,-1.74265,-0.428432,9.74128,-1.46703,0.930993,9.73735,0.163278,0.974094,9.718,1.6051,1.15143,9.73635,1.45903,-1.18147,9.73368,0.188864,-1.21473,9.727,0.0059,2.16825e+006,
-0.421544,-0.174449,9.69328,-0.495971,1.89222,9.73299,1.28878,0.00803524,9.72256,-1.10206,-1.49217,9.73294,-1.75461,-0.410255,9.74159,-1.4808,0.925189,9.73761,0.179953,0.971513,9.71828,1.59963,1.15909,9.73656,1.46511,-1.18908,9.73388,0.178558,-1.23275,9.72757,0.006,1.89827e+006,
-0.416657,-0.173871,9.69293,-0.49106,1.90345,9.7332,1.29032,0.00754259,9.72273,-1.08094,-1.50397,9.73258,-1.76645,-0.393896,9.74191,-1.49352,0.920458,9.73786,0.195887,0.969551,9.7186,1.59469,1.16685,9.73679,1.47106,-1.19686,9.73412,0.170478,-1.25092,9.72818,0.0061,1.63626e+006,
-0.412684,-0.172734,9.6926,-0.486785,1.91419,9.73343,1.29226,0.00674994,9.72291,-1.06268,-1.51581,9.73231,-1.77795,-0.379449,9.74223,-1.50509,0.916798,9.73811,0.210897,0.968215,9.71895,1.59026,1.17467,9.73703,1.47675,-1.20467,9.73437,0.164531,-1.26906,9.72882,0.0062,1.39127e+006,
-0.409528,-0.171138,9.69229,-0.48305,1.92423,9.73369,1.29456,0.00561827,9.72311,-1.04718,-1.52745,9.73214,-1.78894,-0.366942,9.74256,-1.51543,0.914185,9.73836,0.224847,0.967494,9.71933,1.58631,1.18248,9.73729,1.4821,-1.21238,9.73464,0.160597,-1.28698,9.72949,0.0063,1.16978e+006,
-0.407101,-0.16919,9.69201,-0.479772,1.93344,9.73395,1.29718,0.00412807,9.72332,-1.03431,-1.53871,9.73205,-1.79929,-0.356352,9.74288,-1.52452,0.912577,9.73859,0.237647,0.96736,9.71974,1.58283,1.19023,9.73756,1.48705,-1.21988,9.73491,0.158537,-1.30454,9.73017,0.0064,975572,
-0.405318,-0.166995,9.69175,-0.476879,1.94171,9.73423,1.30009,0.00227763,9.72355,-1.02389,-1.54946,9.73202,-1.80892,-0.347618,9.74319,-1.53236,0.911918,9.73881,0.249248,0.96777,9.72018,1.57978,1.19787,9.73783,1.49156,-1.22708,9.73519,0.158195,-1.3216,9.73087,0.0065,809999,
-0.404103,-0.164653,9.69152,-0.474307,1.94898,9.7345,1.30327,8.09889e-005,9.72378,-1.01574,-1.5596,9.73204,-1.81775,-0.340646,9.74348,-1.53896,0.912138,9.73901,0.259632,0.968666,9.72063,1.57714,1.20536,9.73811,1.4956,-1.23391,9.73547,0.159401,-1.33803,9.73157,0.0066,672411,
-0.403383,-0.162258,9.69132,-0.472006,1.95523,9.73477,1.30666,-0.00243443,9.72403,-1.00967,-1.56905,9.73211,-1.82575,-0.335322,9.74376,-1.54438,0.913157,9.73919,0.268811,0.969988,9.7211,1.57488,1.21266,9.73838,1.49919,-1.24033,9.73574,0.161973,-1.35375,9.73227,0.0067,560654,
-0.403093,-0.159893,9.69115,-0.469931,1.96047,9.73504,1.31024,-0.00523034,9.72428,-1.00546,-1.57777,9.73221,-1.8329,-0.331513,9.74402,-1.54865,0.914886,9.73936,0.276822,0.971665,9.72158,1.57296,1.21973,9.73866,1.50232,-1.24631,9.736,0.165726,-1.3687,9.73296,0.0068,471593,
-0.403169,-0.157629,9.69101,-0.468047,1.96474,9.7353,1.31397,-0.00826021,9.72453,-1.0029,-1.58571,9.73235,-1.83921,-0.329079,9.74427,-1.55186,0.917234,9.73951,0.283717,0.973626,9.72207,1.57135,1.22654,9.73893,1.50501,-1.25183,9.73625,0.170468,-1.38283,9.73365,0.0069,401596,
-0.403555,-0.155528,9.6909,-0.466324,1.96807,9.73554,1.31781,-0.0114717,9.72478,-1.00177,-1.59285,9.7325,-1.84469,-0.327872,9.74449,-1.55409,0.920103,9.73964,0.289567,0.975799,9.72256,1.57002,1.23306,9.73919,1.5073,-1.25687,9.73649,0.176009,-1.39611,9.73431,0.007,346935,
-0.404196,-0.153638,9.69082,-0.46474,1.97054,9.73578,1.32173,-0.0148089,9.72503,-1.00186,-1.59919,9.73267,-1.84935,-0.327742,9.74469,-1.55541,0.923396,9.73975,0.294449,0.978115,9.72306,1.56893,1.23928,9.73944,1.5092,-1.26145,9.73671,0.182163,-1.40855,9.73496,0.0071,304108,
-0.405042,-0.151997,9.69077,-0.463276,1.97221,9.736,1.32571,-0.0182151,9.72527,-1.00296,-1.60472,9.73284,-1.85325,-0.328542,9.74487,-1.55592,0.92702,9.73984,0.298452,0.980505,9.72356,1.56804,1.24516,9.73968,1.51077,-1.26557,9.73692,0.188752,-1.42015,9.73559,0.0072,270041,
-0.406048,-0.150633,9.69075,-0.461917,1.97316,9.73621,1.3297,-0.021634,9.72552,-1.00487,-1.60945,9.73302,-1.85641,-0.330129,9.74503,-1.55571,0.930884,9.73992,0.301664,0.982906,9.72405,1.56732,1.2507,9.73991,1.51203,-1.26924,9.73712,0.195608,-1.43093,9.7362,0.0073,242206,
-0.407171,-0.149564,9.69075,-0.460652,1.97348,9.7364,1.33368,-0.0250117,9.72576,-1.00741,-1.6134,9.7332,-1.85889,-0.332366,9.74517,-1.55486,0.934902,9.73999,0.304177,0.98526,9.72455,1.56673,1.25587,9.74013,1.51303,-1.27249,9.73729,0.202577,-1.44093,9.73678,0.0074,218646,
-0.408372,-0.148801,9.69078,-0.459471,1.97325,9.73658,1.33762,-0.0282982,9.72599,-1.01041,-1.61661,9.73338,-1.86073,-0.335126,9.74529,-1.55346,0.938996,9.74004,0.306083,0.987516,9.72503,1.56625,1.26068,9.74034,1.5138,-1.27533,9.73745,0.20952,-1.45017,9.73734,0.0075,197952,
-0.409615,-0.148347,9.69083,-0.458368,1.97255,9.73674,1.34151,-0.0314484,9.72621,-1.01374,-1.61911,9.73356,-1.86198,-0.338291,9.74539,-1.55159,0.943096,9.74008,0.307469,0.989626,9.72551,1.56585,1.26512,9.74052,1.51438,-1.2778,9.7376,0.216318,-1.45871,9.73786,0.0076,179183,
-0.410869,-0.148199,9.6909,-0.457336,1.97145,9.73689,1.34532,-0.0344227,9.72643,-1.01725,-1.62094,9.73372,-1.86269,-0.341751,9.74548,-1.54934,0.947139,9.7401,0.308419,0.991552,9.72598,1.56549,1.26919,9.74069,1.5148,-1.27991,9.73772,0.222865,-1.46658,9.73836,0.0077,161778,
-0.412104,-0.14835,9.691,-0.456372,1.97005,9.73702,1.34904,-0.0371879,9.72664,-1.02084,-1.62215,9.73388,-1.86292,-0.345411,9.74555,-1.54677,0.95107,9.74012,0.30901,0.99326,9.72645,1.56515,1.27289,9.74085,1.51511,-1.2817,9.73783,0.229076,-1.47383,9.73883,0.0078,145459,
